Encoded SMILES,log P,G parameter,Denticity,Isomer
[Be]=C(Nc1cccc(C)c1)c1ccccc1,3.494010000000001,25.449625974852783,0,0
[Li]<-O=c1[nH][nH]c(-c2ccc(OC)cc2)c1O,1.0841999999999996,25.855483049498645,0,0
[Be]=C1NC(c2cccc(OC)c2)=C(C(C)=O)S1,2.2854900000000002,22.807575998726723,0,0
[Li]<-n1cc(C)c(-c2cc(OC)cc(OC)c2)[nH]1,2.4023200000000005,19.974534458061438,0,0
[Li]<-n1cccc(C=[N+]([O-])c2ccc(C)s2)c1,2.7124200000000007,27.3277096928219,0,0
[Be]=C1NC(N)=CN1Cc1ccc(OC)cc1,0.85429,30.494986471430845,0,0
[Li]<-n1ccc(-n2cnc(C(C)(C)O)c2)cc1,1.4947,20.380391532707307,0,0
[Li]<-n1ccn(CC(=O)c2ccc(F)cc2)c1N,1.4873,23.08610536367977,0,0
[Li]<-n1cccc(-c2ccccc2)c1N=C=O,2.7159000000000004,23.48400445646984,0,0
[Li]<-n1cccc(-c2cccc(C(=O)O)c2)c1,2.4468000000000005,20.674836861371958,0,0
[Li]<-Nc1ccc(C#Cc2ccccc2)cc1,2.6686000000000005,20.276937768581888,0,0
[Li]<-N=c1[nH]cc(N)n1-c1ccccc1C#N,0.73875,23.746617857711286,0,0
[Be]=C1N(Cc2ccccc2)C=CN1C(C)OC,2.2640900000000004,29.667356358427504,0,0
[Li]<-N(C(=O)c1ccccc1)C1CCCCC1,2.749100000000001,21.72529046633774,0,0
[Li]<-n1ccc(C(=O)c2ccc(F)cc2)cc1,2.4517000000000007,20.587299060958145,0,0
[Li]<-N=C1OC(CC)C2C(=O)c3ccccc3C12,2.3687700000000005,21.168231736431643,0,0
[Li]<-n1nn(-c2ccccc2)c(C)c1C(C)C,2.6991200000000006,23.826197676269295,0,0
[Li]<-n1ccn(-c2cccc(O)c2C(C)C)c1,2.7013000000000007,19.385643800732133,0,0
[Li]<-n1ccc(C(C)=Nc2ccccc2)c(C)c1,3.5307200000000014,20.49976126054432,0,0
[Li]<-n1ccc(-c2ccc(C(=O)OC)cc2)cc1,2.5352000000000006,20.420181441986312,0,0
[Li]<-P1(N(C)C)Nc2ccccc2C(C)(N)O1,2.0486,26.842272799618016,0,0
[Li]<-S=c1n(-c2ccccc2)ccn1C(C)C,3.589190000000002,25.393920101862168,0,0
[Li]<-n1cccc(N2CC(C)(C)CCC2(C)C)c1,3.486600000000003,22.027693776858193,0,0
[Li]<-S(CC)C1C=C(OCC)c2ccccc21,3.871800000000003,24.279802642049976,0,0
[Li]<-n1ccn(Cc2ccccc2N(C)C)c1,1.9973999999999998,22.6643323253223,0,0
[Be]=C1N(C)C=CN1Cc1ccc([N+](=O)[O-])cc1,1.80969,30.93267547349992,0,0
[Li]<-n1c(CC(=O)OC)n(CC)c2ccccc21,1.7716999999999998,27.399331529524115,0,0
[Be]=C1NC(N)N(c2cc(C)c(C)c(C)c2)O1,1.1916499999999999,22.879197835428936,0,0
[Li]<-n1nc2ccccc2n1-c1ccccn1,1.8154999999999997,27.15263409199427,0,0
[Li]<-p1cccc([Si](C)(C)C)c1-c1ccccc1,4.478900000000004,26.69902912621359,0,0
[Li]<-n1cncc(C=NC2C=CC=C(Cl)C2)c1,2.3467000000000002,25.441667992996976,0,0
[Be]=C1N(CCC)C=CN1Cc1ccccc1,2.6816900000000006,30.972465382778932,0,0
[Be]=C(Nc1ccc(OC)cc1)c1ccccc1,3.1941900000000008,25.672449466815216,0,0
[Li]<-Nc1c2ccccc2cc2ccccc12,3.5752000000000015,24.29571860576158,0,0
[Li]<-n1ccn(CCC(C)c2ccccc2)c1,3.076900000000002,21.399013210249883,0,0
[Li]<-n1cccc(C23CCN(CC2)C(C=C)C3)c1,2.373500000000001,21.38309724653828,0,0
[Be]=C1Nc2c(SCCCC)cccc2N1C,3.436790000000001,25.998726722903072,0,0
[Be]=C1N(Cc2ccccc2)C=CN1C(C)N,1.57639,29.054591755530797,0,0
[Li]<-n1ccc(C(=O)OC)c(-c2ccccc2)c1,2.5352000000000006,20.650962915804552,0,0
[Be]=C1NCN(c2ccccc2Cl)C1(N)C=C,1.5868899999999995,28.52936495304791,0,0
[Li]<-n1cn(C)cc1-c1ccc([N+](=O)[O-])cc1,1.9952999999999999,26.92185261817603,0,0
[Li]<-O=C(O)C1CC(C)(C)Nc2ccccc21,2.449,20.06207225847525,0,0
[Be]=C1N(C)C(Cl)=C(Cl)N1CCc1ccccc1,3.0769900000000012,29.086423682954006,0,0
[Li]<-O=C1CC=CC=C1N1C(=O)C=CCC1=O,0.7143999999999999,23.71478593028808,0,0
[Li]<-Nc1cccc(-c2noc(C(C)(C)C)n2)c1,2.6163,22.274391214388032,0,0
[Be]=C1N(c2ccccc2F)C=CN1C(C)C,2.823590000000001,31.179372911029763,0,0
[Li]<-n1ccc(C2=CN(C(C)(C)C)CN2)cc1,2.0412,20.3485596052841,0,0
[Li]<-n1cccc(C(=NC)c2ccccc2)c1,2.548800000000001,22.616584434187494,0,0
[Li]<-n1cccc(P(C(C)(C)C)C(C)(C)C)c1,3.7858000000000027,21.534298901798504,0,0
[Li]<-N1=C(COCC)OC(c2ccc(C)cc2)C1,2.5013200000000007,28.823810281712557,0,0
[Be]=C1N(CC)C=CN1C(C)c1ccccc1,2.852590000000001,30.678020054114274,0,0
[Be]=C1N(C)C=CN1Cc1ncccc1OC,1.3050899999999999,28.823810281712557,0,0
[Li]<-n1ccc(-c2cccnc2)c2ccccc21,3.296800000000002,21.46267706509629,0,0
[Be]=C1N(C)C=CN1Cc1ccc(C=C)cc1,2.5444900000000006,30.216457106477794,0,0
[Be]=C1N(CCCCl)C=CN1Cc1ccccc1,2.900590000000001,30.18462517905459,0,0
[Li]<-n1cnc(O)c(Nc2cncnc2Cl)c1,1.3691999999999995,20.253063823014482,0,0
[Li]<-S=C1CNC(C)(C)N(c2ccccc2)C1,2.2022000000000004,23.324844819353814,0,0
[Li]<-n1c(-c2ccncc2)[nH]c2ccccc21,2.6249000000000002,28.123507878402037,0,0
[Be]=C1N(C)N=NN1c1cc(C)c(C)c(C)c1,2.642150000000001,31.720515677224252,0,0
[Li]<-N1C=CN(CC(=O)c2cccc(F)c2)C1,1.3423,19.385643800732133,0,0
[Li]<-n1c2n(c3ccccc31)CC(C)CCS2,3.1682000000000015,25.63265955753621,0,0
[Li]<-n1ccc(CN2CC(=O)C=CC2=O)cc1,0.5490999999999999,20.786248607353176,0,0
[Li]<-NCc1cc2ccccc2c2ccccc12,3.4517000000000015,31.378322457424794,0,0
[Li]<-n1[nH]ccc1N=Nc1c(F)cccc1F,3.103300000000001,23.913735476683115,0,0
[Li]<-p1c(-c2ccc(N)cc2)oc2ccccc21,4.262100000000002,24.29571860576158,0,0
[Li]<-N(Cc1ccsc1)Cc1ccc(F)c(C)c1,3.485420000000002,21.66958459334713,0,0
[Li]<-n1cccc(N=Nc2cccc(OC)c2)c1,3.505600000000002,20.706668788795163,0,0
[Li]<-N(Cc1ccccc1)Cc1ccc(C)cc1,3.2848200000000016,21.542256883654307,0,0
[Li]<-n1cn(Cc2ncc[nH]2)c2ccccc21,1.8076999999999994,22.17093745026261,0,0
[Be]=C1NC=C(N)N1Cc1ccc(C)c(C)c1,1.46253,34.22727996180169,0,0
[Li]<-n1nn(C(C)C)cc1-c1ccc(F)cc1,2.6651000000000007,26.420499761260547,0,0
[Li]<-n1cccc2ccc(C3CCCC3)cc21,3.892400000000003,25.314340283304155,0,0
[Li]<-N1=C(N=C(C)Sc2ccccc2)SCC1,3.299900000000002,26.913894636320226,0,0
[Li]<-N1=CC(C(=O)OCC)=C(CC(=O)OC)C1,0.49360000000000004,19.783542893522203,0,0
[Be]=C1NC(N)=NN1c1cccc(C)c1[N+](=O)[O-],0.5388099999999998,28.20308769696005,0,0
[Li]<-n1ccn(C(C)c2cccc3c2OCO3)c1,2.2211,20.404265478274713,0,0
[Li]<-O=c1oc2ccccc2c2ccccc12,2.946200000000001,20.3565175871399,0,0
[Li]<-NC(Cc1ccc(C)c(C)c1)C(=O)OCC,1.73634,21.247811554989653,0,0
[Li]<-n1ccn(-c2cc(C)cc([N+](=O)[O-])c2)c1,2.08892,19.24240012732771,0,0
[Li]<-N=c1n(CC)ccn1-c1cccc(C)c1C,2.39501,24.797071462677067,0,0
[Li]<-N1=CSC(C=C(OCC)c2ccccc2)C1,3.2077000000000018,20.205315931879674,0,0
[Li]<-n1cn(Cc2cccc(OC)c2)cc1C,2.2484200000000003,24.669743752984242,0,0
[Li]<-n1ccc(SCSc2ccccc2)cc1,3.9235000000000024,21.29555944612446,0,0
[Li]<-N1=C2Sc3cc(C(C)=O)ccc3N2CCC1,2.561000000000001,24.542416043291425,0,0
[Li]<-N1=COC(c2cccc3ccccc23)C1,2.939400000000001,20.969282190036605,0,0
[Li]<-N1=CC(c2ccccc2)c2ccccc2C1,3.4029000000000016,21.12844182715263,0,0
[Li]<-S=c1n(Cc2ccccc2)ccn1C(=C)C,3.557990000000003,26.691071144357792,0,0
[Li]<-n1ccc(C)c(N=Cc2ccccc2)c1,3.140620000000001,24.621995861849435,0,0
[Be]=C1NC=C(c2cc(C)c(C)cc2C)N1C,2.4415500000000003,24.916441190514085,0,0
[Li]<-n1cccc(Cc2cccc(OC)c2)c1,2.681000000000001,24.932357154225688,0,0
[Li]<-n1cccc(C2CN=C(C(F)(F)F)O2)c1,2.1136999999999997,20.523635206111727,0,0
[Li]<-n1cncc(C(=O)Nc2cccc(Br)c2)c1,2.4913999999999996,20.619130988381347,0,0
[Li]<-Nc1ccccc1C=Cc1ccccc1N,3.0214000000000008,27.574407130351744,0,0
[Li]<-N1=CC(c2ccccc2)C(=NC(C)(C)C)C1,3.094100000000002,22.051567722425595,0,0
[Li]<-n1cccc(C=NN=Cc2csc(C)c2)c1,2.9045200000000015,24.669743752984242,0,0
[Li]<-n1cccc(-c2cccc(OC(C)=O)c2)c1,2.6739000000000006,21.04886200859462,0,0
[Li]<-n1ccc(-c2cc(C)ccc2C(C)=O)cc1,3.2596200000000017,20.746458698074168,0,0
[Li]<-n1cc(C=O)cc(-c2cncn2CCCl)c1,1.9964,24.255928696482574,0,0
