Encoded SMILES,log P,G parameter,Denticity,Isomer
[Be]=[C]1CCOC1I,0.5087,22.03565175871399,0,0
[Li]<-O=CC(C)NC,-0.5876000000000001,25.545121757122395,0,0
[Li]<-NC(C)(O)O,-1.7773999999999999,23.563584275027853,0,0
[Be]=[C](C=CC)OC,0.5073,32.699347445487824,0,0
[Li]<-N#CC(C)(C)N,-0.13351999999999997,19.64029922011778,0,0
[Li]<-O=CCC,0.2144999999999999,21.550214865510103,0,0
[Be]=[C](Cl)Cl,0.7199,24.62995384370523,0,0
[Li]<-N#CC(S)S,0.3148799999999999,19.775584911666403,0,0
[Li]<-N(C)N,-1.3013000000000001,20.05411427661945,0,0
[Li]<-N#CNC,-0.6939200000000001,19.632341238261976,0,0
[Be]=[C](F)Br,0.6067,25.887314976921857,0,0
[Li]<-N(C)C(C)(C)C,0.6234999999999995,24.200222823491963,0,0
[Li]<-N1(CC)CC1,-0.05889999999999995,22.26643323253223,0,0
[Li]<-N1(O)CC1,-0.6896,19.926786566926623,0,0
[Li]<-N(O)O,-1.0264000000000002,19.672131147540984,0,0
[Li]<-N#CC(N)=O,-1.38552,20.014324367340443,0,0
[Li]<-S=C1CN(C)CN1,-0.5745000000000002,22.20276937768582,0,0
[Li]<-N(=CNCC)C(C)C,0.6517999999999999,24.773197517109658,0,0
[Li]<-O=C1CCCNCC1,-0.05180000000000007,22.401718924080853,0,0
[Li]<-S=c1[nH]cccc1N,0.9455899999999999,23.659080057297473,0,0
[Li]<-O=P(C)(OCC)OCC,1.5015,32.89033901002706,0,0
[Li]<-O=[PH](O)C(C)C,0.4809999999999999,24.303676587617385,0,0
[Li]<-O=P1(C)NC(N)CN1C,-0.7517,25.13130670062072,0,0
[Li]<-N(Cc1ccsc1)C(C)C,1.8652999999999997,24.725449625974854,0,0
[Li]<-N#Cc1cc(C)cc(C)c1,1.79432,19.735795002387395,0,0
[Be]=[C]1NC=C(N)N1C(C)(C)O,-1.3664999999999994,28.155339805825243,0,0
[Li]<-O=C(N)c1ccccc1C,0.7131200000000001,21.4945089925195,0,0
[Li]<-O=C(C)N(Cc1ccccc1)c1ccccc1,2.858900000000001,22.03565175871399,0,0
[Li]<-S=c1n(-c2ccc(C)c(C)c2)ccn1C(C)C,3.825230000000002,28.402037243355082,0,0
[Be]=[C]1N(c2ccccc2N(C)C)C=CN1C(C)C,2.0101,34.93554034696801,0,0
[Li]<-n1ccn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1,1.3078999999999996,20.436097405697915,0,0
[Li]<-n1ccn(Cc2ccc(C(F)(F)F)cc2)c1,2.569400000000001,19.560719401559766,0,0
[Li]<-N1CCc2ccccc2C1c1ccccc1,2.5409000000000006,29.24558332007003,0,0
[Be]=[C]1N2C(=O)C(=O)C=CC2=NN1c1ccccc1,0.04349999999999965,31.752347604647465,0,0
[Be]=[C]1NCCC1N(Cc1ccccc1)C(C)(C)C,1.9473999999999991,26.730861053636797,0,0
[Li]<-[O-]c1ccc(-c2[nH]c3ccccc3[s+]2)c(C)c1,4.248920000000002,21.57408881107751,0,0
