log P,G parameter,Denticity,Isomer
1.8076999999999994,22.17093745026261,0,0
1.46253,34.22727996180169,0,0
2.6651000000000007,26.420499761260547,0,0
3.892400000000003,25.314340283304155,0,0
3.299900000000002,26.913894636320226,0,0
0.49360000000000004,19.783542893522203,0,0
0.5388099999999998,28.20308769696005,0,0
2.2211,20.404265478274713,0,0
2.946200000000001,20.3565175871399,0,0
1.73634,21.247811554989653,0,0
2.08892,19.24240012732771,0,0
2.39501,24.797071462677067,0,0
3.2077000000000018,20.205315931879674,0,0
2.2484200000000003,24.669743752984242,0,0
3.9235000000000024,21.29555944612446,0,0
2.561000000000001,24.542416043291425,0,0
2.939400000000001,20.969282190036605,0,0
3.4029000000000016,21.12844182715263,0,0
3.557990000000003,26.691071144357792,0,0
3.140620000000001,24.621995861849435,0,0
2.4415500000000003,24.916441190514085,0,0
2.681000000000001,24.932357154225688,0,0
2.1136999999999997,20.523635206111727,0,0
2.4913999999999996,20.619130988381347,0,0
3.0214000000000008,27.574407130351744,0,0
3.094100000000002,22.051567722425595,0,0
2.9045200000000015,24.669743752984242,0,0
2.6739000000000006,21.04886200859462,0,0
3.2596200000000017,20.746458698074168,0,0
1.9964,24.255928696482574,0,0
1.8154999999999997,20.292853732293487,0,0
1.8364900000000002,25.425752029285377,0,0
1.81819,29.205793410791024,0,0
3.7406000000000024,26.730861053636797,0,0
2.6568000000000005,20.746458698074168,0,0
-1.0632099999999989,23.18955912780519,0,0
3.094300000000001,24.956231099793094,0,0
2.9617200000000015,25.950978831768264,0,0
1.5425900000000001,29.500238739455675,0,0
2.1852,28.41795320706669,0,0
2.5083400000000005,25.266592392169343,0,0
2.6249000000000002,20.9454082444692,0,0
1.7715199999999998,27.415247493235718,0,0
0.6267200000000002,22.712080216457107,0,0
2.9907900000000014,23.913735476683115,0,0
2.1182999999999996,24.00127327709693,0,0
2.4914900000000006,26.53986948909757,0,0
2.6739000000000006,22.6802482890339,0,0
3.084600000000001,28.059844023555627,0,0
0.8853899999999999,23.460130510902438,0,0
0.3390999999999998,19.616425274550377,0,0
1.7176900000000002,24.741365589686456,0,0
2.5378,24.06493713194334,0,0
3.5607000000000015,19.083240490211683,0,0
-0.8589800000000001,20.706668788795163,0,0
4.444720000000004,28.87155817284737,0,0
3.812610000000003,30.725767945249082,0,0
4.150400000000002,27.661944930765557,0,0
0.44709999999999983,20.39630749641891,0,0
1.6110900000000001,28.07575998726723,0,0
3.3339200000000018,21.534298901798504,0,0
3.170910000000002,30.964507400923125,0,0
2.28191,30.956549419067326,0,0
2.5206999999999997,20.491803278688526,0,0
3.140620000000001,24.12064300493395,0,0
1.9608100000000002,21.255769536845456,0,0
2.5444900000000006,30.662104090402675,0,0
1.0319,35.4925990768741,0,0
2.2655000000000003,30.510902435142444,0,0
3.0044000000000013,26.396625815693145,0,0
3.081800000000001,22.250517268820627,0,0
0.8770999999999998,22.282349196243835,0,0
4.560840000000003,26.134012414451696,0,0
0.8537000000000001,22.88715581728474,0,0
2.2431099999999997,26.396625815693145,0,0
1.17512,23.07018939996817,0,0
-0.3708,23.547668311316247,0,0
1.0816999999999992,22.37784497851345,0,0
2.3384,24.255928696482574,0,0
1.1624999999999999,19.624383256406176,0,0
1.6524999999999996,27.065096291580453,0,0
3.1293000000000015,20.404265478274713,0,0
2.874100000000001,23.698869966576478,0,0
3.942700000000003,28.81585229985676,0,0
0.6285900000000001,24.980105045360492,0,0
1.5023,27.009390418589845,0,0
0.7650000000000002,20.849912462199583,0,0
2.2985000000000007,19.79945885723381,0,0
1.4207,27.096928219003665,0,0
2.733900000000001,26.500079579818557,0,0
1.35889,24.51058411586822,0,0
4.230700000000003,24.224096769059365,0,0
1.1819,20.47588731497692,0,0
0.5570999999999999,19.30606398217412,0,0
2.9652200000000004,23.006525545121754,0,0
0.24869999999999975,20.547509151679133,0,0
1.3008899999999999,30.630272162979463,0,0
1.99997,22.306223141811238,0,0
3.980240000000002,23.213433073372595,0,0
-0.3539000000000003,22.314181123667037,0,0
-0.00260000000000038,21.399013210249883,0,0
0.8770999999999999,25.465541938564375,0,0
2.3851200000000006,22.513130670062075,0,0
0.15589999999999993,24.964189081648893,0,0
2.16143,25.171096609899728,0,0
2.23409,21.80487028489575,0,0
0.4141900000000001,29.0625497373866,0,0
2.2824,22.29030717809963,0,0
1.56119,29.181919465223622,0,0
1.6669699999999998,24.797071462677067,0,0
1.4400199999999999,20.515677224255928,0,0
1.5939,20.754416679929967,0,0
1.57572,18.75696323412383,0,0
-0.2836999999999991,24.9880630272163,0,0
2.3829900000000004,21.62183670221232,0,0
3.3057200000000018,24.24797071462677,0,0
1.0538999999999998,20.611173006525547,0,0
3.5322000000000022,24.335508515040583,0,0
0.9755999999999998,25.011936972783698,0,0
2.934400000000001,25.52124781155499,0,0
1.7232999999999998,30.964507400923125,0,0
1.0884999999999998,18.343148177622155,0,0
2.2195000000000005,24.92439917236989,0,0
2.2514000000000003,25.998726722903072,0,0
0.6610900000000002,23.261180964507403,0,0
3.0824500000000015,23.07018939996817,0,0
0.85009,28.73627248129874,0,0
1.6467999999999998,20.420181441986312,0,0
1.3523999999999998,24.836861371956072,0,0
2.7554000000000007,28.274709533662264,0,0
2.797290000000001,31.346490530001596,0,0
0.5660900000000002,29.333121120483845,0,0
2.1916,27.00143243673405,0,0
0.7546200000000001,22.417634887792456,0,0
2.266,24.606079898137832,0,0
0.92879,27.630113003342355,0,0
2.1641000000000004,18.31927423205475,0,0
0.7213999999999999,18.876332961960845,0,0
0.89699,29.993633614515357,0,0
1.9259199999999999,26.500079579818557,0,0
0.07059999999999977,25.338214228871557,0,0
1.5751600000000003,22.96673563584275,0,0
0.6884999999999997,20.913576317045997,0,0
2.3851200000000006,26.41254177940474,0,0
1.2407000000000001,24.18430685978036,0,0
1.8961999999999997,26.993474454878243,0,0
-0.3539,21.247811554989653,0,0
3.9817000000000036,25.362088174438963,0,0
0.9707199999999998,19.298106000318317,0,0
2.0871,19.369727837020534,0,0
3.5396000000000027,25.68836543052682,0,0
1.6541,22.42559286964826,0,0
2.6554900000000012,28.330415406652868,0,0
2.61439,23.667038039153272,0,0
1.6935,18.343148177622155,0,0
0.8770999999999999,19.00366067165367,0,0
3.1017100000000015,30.542734362565653,0,0
1.69682,23.038357472544963,0,0
1.3868,23.19751710966099,0,0
2.4824,23.778449785134487,0,0
2.0473,20.523635206111727,0,0
1.95899,28.71239853573134,0,0
3.718300000000002,23.611332166162658,0,0
3.328400000000002,20.89766035333439,0,0
1.2677999999999998,20.49976126054432,0,0
1.0155999999999998,27.797230622314178,0,0
2.4369000000000005,24.717491644119054,0,0
2.954600000000001,24.192264841636163,0,0
1.2787,22.704122234601307,0,0
0.00379999999999997,23.348718764921216,0,0
1.1749299999999998,26.134012414451696,0,0
0.8514999999999999,22.815533980582526,0,0
1.1158899999999998,28.855642209135762,0,0
0.8770999999999998,25.171096609899728,0,0
2.4789000000000003,22.950819672131146,0,0
0.8309,26.08626452331689,0,0
0.24509000000000009,29.6593983765717,0,0
1.7092999999999998,26.515995543530163,0,0
2.23212,26.691071144357792,0,0
1.7872999999999999,22.075441667993,0,0
1.5200899999999997,24.972147063504696,0,0
3.280590000000002,23.18955912780519,0,0
1.4820999999999998,25.75202928537323,0,0
0.5516000000000001,24.51058411586822,0,0
0.13779999999999992,23.300970873786408,0,0
1.7089,26.611491325799783,0,0
0.7213999999999998,26.261340124144514,0,0
-0.6186999999999996,19.56867738341557,0,0
2.2434000000000003,24.104727041222347,0,0
2.1977,24.279802642049976,0,0
2.1763000000000003,23.396466656056024,0,0
1.0538999999999998,20.39630749641891,0,0
2.9983900000000006,24.574247970714627,0,0
3.101300000000001,23.770491803278688,0,0
2.5770800000000005,20.650962915804552,0,0
0.93359,28.290625497373867,0,0
-1.7227999999999997,24.287760623905776,0,0
2.8928200000000013,24.574247970714627,0,0
1.3375,20.444055387553718,0,0
1.0655999999999999,25.65653350310361,0,0
2.8516400000000006,27.550533184784335,0,0
2.23212,25.831609103931243,0,0
1.2878999999999998,20.738500716218365,0,0
1.4486999999999999,23.539710329460444,0,0
2.2277200000000006,28.10759191469043,0,0
2.7451100000000013,21.09660989972943,0,0
2.4137900000000005,26.969600509310837,0,0
0.72834,22.226643323253224,0,0
1.6018999999999999,21.160273754575837,0,0
1.8927,24.35938246060799,0,0
2.703070000000001,18.80471112525864,0,0
2.0471999999999997,24.152474932357155,0,0
1.93359,30.081171414929173,0,0
2.3646200000000004,24.900525226802483,0,0
1.4194999999999998,27.47095336622633,0,0
2.0719,20.571383097246535,0,0
2.1064799999999995,19.775584911666403,0,0
2.6845000000000008,29.0625497373866,0,0
1.8107,25.306382301448355,0,0
0.9335999999999998,20.587299060958145,0,0
1.94329,25.45758395670858,0,0
0.7290899999999999,28.497533025624698,0,0
2.7593000000000014,25.0039789909279,0,0
2.7360000000000007,20.404265478274713,0,0
2.0742,19.672131147540984,0,0
-0.5511000000000004,18.685341397421613,0,0
0.4079000000000001,21.144357790864238,0,0
2.9154000000000018,25.218844501034535,0,0
2.18072,19.40155976444374,0,0
2.6133200000000008,26.1658443418749,0,0
1.29,28.537322934903706,0,0
0.5063999999999997,24.160432914212958,0,0
3.0587800000000014,21.57408881107751,0,0
2.4104800000000006,22.186853413974216,0,0
1.7101,17.833837338850866,0,0
1.3394000000000001,26.651281235078784,0,0
2.4829,21.97994588572338,0,0
0.36789999999999984,19.24240012732771,0,0
0.3763000000000003,25.568995702689794,0,0
0.478,27.03326436415725,0,0
1.5757199999999998,22.33805506923444,0,0
2.27771,23.38850867420022,0,0
2.2181499999999996,25.704281394238418,0,0
2.7360000000000015,27.48686932993793,0,0
2.38079,29.81060003183193,0,0
2.2434000000000003,24.088811077510744,0,0
1.78012,20.404265478274713,0,0
2.8888000000000016,26.730861053636797,0,0
2.5597000000000003,26.985516473022443,0,0
1.0456000000000003,27.42320547509152,0,0
2.3623000000000003,22.353971032946045,0,0
1.9237999999999997,30.487028489575046,0,0
1.4747000000000001,21.836702212318958,0,0
1.5162999999999998,27.66990291262136,0,0
2.0871,23.14181123667038,0,0
2.1901399999999995,28.06780200541143,0,0
2.0871,20.41222346013051,0,0
2.730100000000001,24.07289511379914,0,0
1.763,20.420181441986312,0,0
2.2990000000000004,21.852618176030557,0,0
1.29339,24.868693299379274,0,0
1.1204899999999995,24.12064300493395,0,0
1.5609,18.77287919783543,0,0
2.5143000000000004,23.444214547190832,0,0
1.78012,26.1419703963075,0,0
2.812420000000002,25.672449466815216,0,0
1.79119,25.505331847843387,0,0
3.036500000000001,21.255769536845456,0,0
0.5053000000000001,25.107432755053317,0,0
2.3923000000000005,22.194811395830015,0,0
0.6374999999999998,18.892248925672448,0,0
1.5956000000000001,25.82365112207544,0,0
1.1480899999999998,25.266592392169343,0,0
3.167300000000002,24.956231099793094,0,0
1.78162,20.770332643641574,0,0
0.9576000000000002,26.810440872194814,0,0
1.8946,25.887314976921857,0,0
1.7194,23.754575839567085,0,0
-0.6337000000000006,27.21629794684068,0,0
-0.56838,23.659080057297473,0,0
1.5311199999999998,26.882062708897028,0,0
2.1542000000000003,22.194811395830015,0,0
1.3263999999999998,19.894954639503425,0,0
-0.2735000000000003,22.42559286964826,0,0
1.34818,19.672131147540984,0,0
1.0879999999999996,26.356835906414133,0,0
1.7940399999999999,19.7676269298106,0,0
3.1544999999999996,28.680566608308133,0,0
1.4449799999999997,21.486551010663696,0,0
0.7953999999999999,20.515677224255928,0,0
1.712,25.011936972783698,0,0
0.2803199999999998,24.892567244946687,0,0
-0.20101000000000036,25.767945249084836,0,0
1.1872,20.46792933312112,0,0
0.028199999999999836,28.386121279643483,0,0
-0.3881000000000003,24.136558968645552,0,0
2.6248000000000005,24.550374025147224,0,0
0.4488999999999998,20.76237466178577,0,0
1.9810999999999999,24.240012732770968,0,0
1.5757199999999998,20.47588731497692,0,0
2.4108,25.433710011141173,0,0
1.9298899999999997,21.69345853891453,0,0
1.4820999999999998,29.563902594302082,0,0
1.0929,19.337895909597325,0,0
0.4257,18.168072576794525,0,0
0.8684000000000001,28.131465860257837,0,0
2.4544000000000006,26.46028967053955,0,0
2.571900000000001,27.184466019417478,0,0
2.3851200000000006,19.337895909597325,0,0
3.6636000000000024,24.502626134012417,0,0
0.9617800000000001,20.213273913735478,0,0
-0.5240999999999998,21.04886200859462,0,0
4.306740000000003,26.730861053636797,0,0
1.7270999999999996,28.043928059844028,0,0
1.4738900000000001,29.0625497373866,0,0
-1.5298099999999994,26.118096450740087,0,0
3.3435200000000016,25.990768741047273,0,0
0.9845400000000002,23.539710329460444,0,0
0.9738,27.502785293649527,0,0
0.4232,21.884450103453766,0,0
3.1064000000000016,21.303517427980264,0,0
0.27189999999999986,23.63520611173006,0,0
1.10249,30.463154544007644,0,0
2.1641000000000004,20.69871080693936,0,0
1.90589,31.47381823969441,0,0
2.3851200000000006,19.489097564857552,0,0
-0.2771099999999997,25.672449466815216,0,0
1.5823,23.380550692344418,0,0
1.9787499999999998,23.109979309247176,0,0
1.6935,29.94588572338055,0,0
1.69682,25.75998726722903,0,0
0.24889999999999995,22.274391214388032,0,0
0.22659999999999997,25.40983606557377,0,0
3.0406000000000013,23.476046474614037,0,0
-1.5375000000000003,20.515677224255928,0,0
1.0313899999999998,34.51376730861054,0,0
0.1497,20.969282190036605,0,0
2.4206000000000003,26.1738023237307,0,0
0.9376,23.37259271048862,0,0
0.9376,20.49976126054432,0,0
1.5778999999999999,19.385643800732133,0,0
1.2510700000000001,27.852936495304792,0,0
1.7057,25.75998726722903,0,0
2.0269899999999996,27.70173484004457,0,0
-0.47480999999999973,32.44469202610218,0,0
2.0012,26.49212159796276,0,0
4.101900000000001,22.576794524908482,0,0
1.3672,20.436097405697915,0,0
-0.7930099999999991,26.977558491166644,0,0
2.5429000000000004,22.385802960369247,0,0
2.7394000000000007,26.37275187012574,0,0
2.3851200000000006,20.436097405697915,0,0
3.506800000000002,27.256087856119688,0,0
1.7816199999999998,22.314181123667037,0,0
2.997300000000001,21.900366067165365,0,0
0.7213999999999998,27.3277096928219,0,0
2.2161,24.088811077510744,0,0
2.8676900000000005,21.160273754575837,0,0
-0.38359999999999944,27.375457583956713,0,0
1.17512,28.298583479229666,0,0
1.4005999999999998,23.07018939996817,0,0
1.9902199999999999,24.271844660194173,0,0
0.5820000000000001,24.58220595257043,0,0
2.3923000000000005,22.895113799140535,0,0
2.645010000000001,26.67515518064619,0,0
0.76152,24.24797071462677,0,0
3.140900000000001,20.444055387553718,0,0
1.2484,21.03294604488302,0,0
2.8306000000000013,19.361769855164734,0,0
2.38079,29.213751392646824,0,0
2.9845000000000006,25.17905459175553,0,0
3.6366200000000024,25.919146904345055,0,0
0.5277000000000001,21.454719083240487,0,0
1.7998,27.685818876332963,0,0
1.7801199999999997,20.722584752506766,0,0
1.16109,25.051726882062706,0,0
1.8739,27.256087856119688,0,0
3.062640000000002,35.61992678656692,0,0
-0.90401,22.775744071303514,0,0
3.994500000000002,24.69361769855165,0,0
1.0538999999999998,20.444055387553718,0,0
2.16143,24.9880630272163,0,0
1.0539,20.436097405697915,0,0
0.08379999999999943,20.571383097246535,0,0
1.12629,29.826515995543527,0,0
3.2284000000000015,20.555467133534936,0,0
1.5585,21.335349355403466,0,0
1.9603,21.733248448193535,0,0
1.181,26.014642686614675,0,0
2.03479,23.8500716218367,0,0
0.43269,30.248289033901003,0,0
0.3759899999999999,22.934903708419547,0,0
1.0538999999999998,20.276937768581888,0,0
0.7014,21.208021645710648,0,0
2.6348000000000003,19.855164730224413,0,0
-0.7930099999999991,26.41254177940474,0,0
1.3188,21.21597962756645,0,0
0.4336999999999998,23.627248129874264,0,0
2.2362200000000003,25.385962120006365,0,0
1.12629,31.02021327391374,0,0
1.4309,24.438962279166002,0,0
1.7654999999999998,20.372433550851504,0,0
0.4432999999999994,20.571383097246535,0,0
0.6159000000000001,27.876810440872198,0,0
1.0959999999999999,23.300970873786408,0,0
1.2405,22.871239853573133,0,0
2.1435999999999993,20.3406016234283,0,0
0.944,26.87410472704122,0,0
3.415740000000002,27.48686932993793,0,0
-0.5821099999999999,25.990768741047273,0,0
3.2862800000000023,19.70396307496419,0,0
0.6958900000000001,30.120961324208178,0,0
1.6103900000000002,27.367499602100906,0,0
2.4148000000000005,20.3406016234283,0,0
1.9377199999999999,22.727996180168706,0,0
3.472690000000001,24.876651281235077,0,0
0.76152,20.42813942384212,0,0
1.8799199999999998,22.449466815215658,0,0
0.03899999999999948,20.444055387553718,0,0
0.9805999999999999,21.486551010663696,0,0
2.8516400000000006,24.12860098678975,0,0
1.53858,20.53159318796753,0,0
3.2499900000000013,23.531752347604648,0,0
1.1013,19.735795002387395,0,0
1.8871,25.362088174438963,0,0
3.6644200000000025,26.229508196721312,0,0
1.5776,24.31163456947318,0,0
1.3533000000000002,24.518542097724016,0,0
3.142900000000002,24.303676587617385,0,0
1.6923999999999997,19.974534458061438,0,0
3.338160000000002,19.65621518382938,0,0
3.004500000000001,24.343466496896387,0,0
1.2610999999999999,18.398854050612766,0,0
1.4453999999999998,25.6167435938246,0,0
2.9758200000000015,26.7547349992042,0,0
1.7541200000000001,22.226643323253224,0,0
0.60729,23.36463472863282,0,0
1.0900000000000003,20.292853732293487,0,0
1.8601999999999999,24.637911825561037,0,0
1.6761000000000001,26.611491325799783,0,0
0.7629000000000001,20.905618335190194,0,0
1.1506,26.826356835906413,0,0
1.2610999999999999,19.32993792774153,0,0
1.5162999999999998,19.298106000318317,0,0
2.977400000000001,27.03326436415725,0,0
2.2799900000000006,29.84243195925513,0,0
2.366390000000001,24.502626134012417,0,0
1.55929,34.306859780359694,0,0
0.30089000000000005,30.168709215342986,0,0
0.44850000000000007,19.00366067165367,0,0
2.5763000000000007,22.544962597485274,0,0
3.8415000000000017,27.303835747254492,0,0
1.7731,24.462836224733408,0,0
2.357970000000001,19.696005093108386,0,0
1.4071999999999998,20.59525704281394,0,0
1.0486799999999998,20.921534298901797,0,0
0.7213999999999999,26.34091994270253,0,0
1.5757199999999998,22.20276937768582,0,0
2.4137900000000005,22.847365908005727,0,0
0.6355000000000002,21.454719083240487,0,0
1.3433799999999998,26.500079579818557,0,0
2.4090000000000007,34.251153907369094,0,0
0.7736,21.5104249562311,0,0
1.0539,21.558172847365906,0,0
2.1747000000000005,26.181760305586504,0,0
2.08798,20.05411427661945,0,0
