Encoded SMILES,log P,G parameter,Denticity,Isomer
CSC1=S->[Ir]<-S=C1Nc1ccc(C)cc1,3.424720000000001,36.17698551647303,1,2
O=C1N=C2C=CC=CC2N2->[Ir]<-n3c(oc4ccccc43)C12,1.9343,39.98090084354608,1,2
Cc1cccc(S(=O)(=O)CNC2=O->[Ir]<-n3ccccc32)c1,1.55122,34.12382619767627,1,2
CCN1CCN2->[Ir]<-n3ccccc3C=21,1.1637,34.816170619130986,1,2
c1csc(C2=O->[Ir]<-n3ccccc32)c1,2.3741000000000003,34.58538914531275,1,2
C1=CCC2(C=C1)C=CC1=N(c3ccccc3)->[Ir]<-O=C12,3.400500000000002,36.00190991564539,1,2
Fc1cccc2c1OC1=N->[Ir]<-N=CC1=C2,2.04904,35.91437211523158,1,2
c1ccc(N2CCN3->[Ir]<-n4ccccc4C=32)cc1,2.3484,34.736590800572976,1,2
Brc1ccn2->[Ir]<-O=Cc2c1,1.6565999999999996,33.789590959732614,1,1
CC(=NC1=O->[Ir]<-n2ccccc21)C1CCCCC1,3.2630000000000017,37.52188445010346,1,2
CCCCn1ccn2->[Ir]<-N(c3ccccc3)=Cc12,3.4338000000000024,36.22473340760783,1,2
C#CC(=O)N1c2ccccn2->[Ir]<-n2ccccc21,1.7745,41.51679134171574,1,2
Fc1ccccc1N1->[Ir]<-N=CC12C=CC=NC2,2.26657,40.21168231736432,1,1
FC(F)CN1Cc2ccccn2->[Ir]<-n2ccccc2C1,2.743900000000001,45.88572338055069,1,2
CN1(C)->[Ir]<-N=C(c2ccccc2)O1,1.50517,37.84816170619131,1,2
Cc1cc(C)c(N2->[Ir]<-n3ccccc3C2)cc1C,3.618960000000002,39.09756485755213,1,1
c1ccn2->[Ir]<-n3ccncc3Cc2c1,1.4624,39.376094222505166,1,2
CCN1->[Ir]<-n2ccccc2C1c1cccnc1,2.1754999999999995,37.283144994429406,1,1
NC12C=CC=CC1NC1=S->[Ir]<-n3ccccc3N12,0.9257,38.02323730701895,1,2
CC(C)N1->[Ir]<-n2ccccc2C1(C)C,2.3147,41.38150565016712,1,1
CC1(C)C=N(Cc2ccccc2)->[Ir]<-N1(C)C,2.597600000000001,42.24892567244947,1,2
c1ccc(C2(c3ccncc3)N->[Ir]<-n3ccccc32)cc1,2.7272000000000007,39.71828744230464,1,1
CC(=O)NN1->[Ir]<-n2ccccc2C1c1cccnc1,1.2067,37.39455674041064,1,1
FC(F)(F)Cn12->[Ir]<-n3ccccc3-c1ccn2,2.5074,38.50867420022283,1,2
Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,2.8299000000000003,39.39201018621677,1,2
CCOC(=O)Cn12->[Ir]<-n3ccccc3-c1ccn2,1.5081999999999998,38.540506127646026,1,2
CCN12->[Ir]<-n3ccccc3C1CNC2,1.0053,38.67579181919465,1,1
Brc1cnc2c(c1)cn1->[Ir]<-n3cccn3Cn21,1.8961,37.601464268661466,1,2
N#CC(C#N)N1c2ccccn2->[Ir]<-n2ccccc21,2.03046,42.77415247493236,1,2
Cn1ccn2->[Ir]<-n3ccccc3Cc12,1.4059,38.32564061753939,1,2
CC(C)N1->[Ir]<-N(C)(C)C(c2ccncc2)C=1,2.1635,40.553875537163776,1,2
CC1=CC2=O->[Ir]<-N2=CN1Cc1ccccc1,1.60002,29.95384370523635,1,1
CN(C)C1C=CC(=O)C12C=N->[Ir]<-N2,-0.597429999999999,37.68104408721948,1,2
CN1->[Ir]<-n2ccccc2C1C(C)(C)C,2.3882000000000003,42.07385007162184,1,2
c1ccn2->[Ir]<-n3c[nH]cc3-c2c1,1.4716999999999991,34.354607671494506,1,1
CC1(C)c2ccccn2->[Ir]<-N1CCO,0.8986000000000001,40.18780837179691,1,2
O=[N+]([O-])c1cccc(Cn23->[Ir]<-n4ccccc4-c2ccn3)c1,2.901600000000001,38.17443896227916,1,2
Cc1cccc(C=N2->[Ir]<-NCC2C)n1,1.15612,42.34442145471908,1,2
N#CCn12->[Ir]<-n3ccccc3-c1ccn2,1.46868,37.8242877606239,1,2
Fc1ccc(-n2cc3n(->[Ir]<-n4ccccc4-3)c2)cc1,3.073400000000001,34.34664968963871,1,1
c1ccc(-c2cc3n(->[Ir]<-n4[nH]ccc4-c4cccc-3n4)[nH]2)cc1,3.5288000000000013,38.874741365589685,1,1
CC1(C)OPN(O)C12S->[Ir]<-SC2(C)C,2.3294,51.32898296991882,1,1
Cc1cccc2c1-c1[nH]cc(C)n1->[Ir]<-n1c(N)c[nH]c1-2,2.66584,46.12446283622474,1,2
CCn12->[Ir]<-n3ccccc3-c1c(C)cn2,2.2734200000000007,38.67579181919465,1,1
C=C1c2ccccn2->[Ir]<-n2cn3ccccc3c21,2.7908000000000017,38.19831290784657,1,1
O=C(O)c1ccccc1-n1cc2n(->[Ir]<-n3ccccc3-2)c1,2.6325000000000003,34.481935381187334,1,2
FC(F)CN1Cc2ccccn2->[Ir]<-n2ccccc2C1,2.743900000000001,45.9573452172529,1,1
O=[N+]([O-])c1cccc(CN2->[Ir]<-N=CC2)c1,1.33397,41.03931243036766,1,1
C1=N2->[Ir]<-n3ccccc3C2C(c2ccccc2)N1,2.4955,36.614674518542095,1,2
NC1(c2ccccc2)NC(=O)C2(N1)N->[Ir]<-n1ccccc12,-0.3182999999999995,38.4052204360974,1,1
N#CCn12->[Ir]<-n3ccccc3-c1ccn2,1.46868,38.46888429094381,1,1
CCOC(=O)c1ccccc1N1->[Ir]<-n2ccccc2C1,2.870400000000001,39.32834633137036,1,2
Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,2.03422,38.32564061753939,1,2
C1=CC2(CN=C1)N->[Ir]<-n1ccccc12,0.8762000000000002,36.56692662740729,1,2
Fc1ccc(CN2->[Ir]<-n3ccccc3C2)c(F)c1F,2.7887000000000013,42.90148018462518,1,2
CN1c2ccccc2CN2->[Ir]<-n3ccccc3C12,2.3198,43.0765557854528,1,2
C1=NCC2(N->[Ir]<-n3cc4ccccc4cc32)c2ccncc21,2.2646000000000006,37.37864077669902,1,1
Cc1c(O)cccc1N1->[Ir]<-n2ccccc2C1,2.70772,38.60416998249245,1,2
CNN1->[Ir]<-N(C)=NC=1C#N,0.12488,43.03676587617381,1,2
NC1N=CNC12N->[Ir]<-n1ccccc12,-0.8905999999999992,38.14260703485596,1,2
c1ccn2->[Ir]<-N3Cc4cc5c(cc4CC3c2c1)OCO5,2.1973000000000003,43.27550533184784,1,2
c1ccc(-n23->[Ir]<-n4cc[nH]c4-c2cnc3)cc1,2.2624000000000004,40.40267388190355,1,1
NC12NC(Cl)=C(Cl)N1C=[Be]->[Ir]<-n1ccccc12,1.20559,39.08164889384052,1,2
Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,2.393590000000001,38.747413655896864,1,2
Cc1ccc2n(->[Ir]<-NC2(N)C2C=CC=CC2)c1,1.5925200000000004,40.37084195448035,1,2
CCc1cccc(N2->[Ir]<-n3ccccc3C2)c1,3.256100000000001,38.24606079898138,1,2
C=C(C)N1C=CNC12NP->[Ir]<-n1ccccc12,1.4815999999999996,42.60703485596053,1,2
N#Cc1nc2c(N3->[Ir]<-n4ccccc4C3)cccc2[nH]1,2.44168,38.06302721629795,1,2
c1ccc(-c2cn3->[Ir]<-NCc3cn2)nc1,0.9973,34.18749005252268,1,2
C1=NCC2(N->[Ir]<-n3ccccc32)c2ccccc21,1.7164000000000004,39.04185898456152,1,2
c1ccc2c(c1)N->[Ir]<-n1ccccc1CO2,2.2428,42.68661467451854,1,1
CC1c2ccccn2->[Ir]<-N1c1ccc2cccc(F)c2c1,4.547000000000003,39.20101862167754,1,2
Clc1cccc(C2=NCC3(N2)N->[Ir]<-n2ccccc23)c1,1.8965000000000003,36.66242240967691,1,2
c1ccn2->[Ir]<-N(c3ccncc3)c2c1,2.2202,35.00716218367022,1,1
COC1(c2ccsc2)N->[Ir]<-n2ccccc21,1.9493,39.57504376890021,1,2
CC1=C(C)CC2(C=C1)C=N->[Ir]<-N2,1.6297700000000002,34.75250676428458,1,2
c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,1.7094,36.56692662740729,1,2
O=C(CO)NN1->[Ir]<-n2ccccc2C1,-0.8053000000000006,36.41572497214706,1,2
CC(C)OC1(c2ccncc2)N->[Ir]<-n2ccccc21,2.0614,39.002069075282506,1,2
Ic1cccc(N2->[Ir]<-n3ccccc3C2)c1,3.298300000000001,38.19831290784657,1,1
CC1(C)N->[Ir]<-N=CC12CN=C(c1ccccc1)O2,1.5890699999999998,38.3654305268184,1,2
Brc1cnccc1CN1->[Ir]<-n2ccccc2C1,2.5289,36.85341397421614,1,2
CN1CC(C)(C)CN2->[Ir]<-n3ccccc3C12,1.6414,36.98074168390896,1,2
CCN1->[Ir]<-n2ccccc2C1c1ccncc1,2.1754999999999995,37.227439121438806,1,2
C1=CC2(C=N->[Ir]<-N2)CC1=NCc1ccccc1,1.93457,34.99124621995862,1,2
C1=CC2(C=N->[Ir]<-N2)CC(c2ccccc2)C1,2.467270000000001,35.00716218367022,1,2
OC1(c2ccccc2)N->[Ir]<-n2ccccc21,1.2337000000000002,39.5193378959096,1,1
CC1CCC=CC12C=N->[Ir]<-N2,1.31957,35.04695209294923,1,2
c1ccc(N2->[Ir]<-n3ccccc3C2)nc1,2.0724,41.03931243036766,1,2
Cc1cc(C)c(CN2->[Ir]<-n3ccccc3CC2)s1,3.092240000000001,41.874900525226806,1,1
c1ccc(N2CNC3(C2)N->[Ir]<-n2ccccc23)cc1,1.2604000000000002,37.39455674041064,1,2
