Original encoded SMILES,Original log P,Original G parameter,Denticity,Isomer,Original encoded SMILES again,Optimized encoded SMILES,Tanimoto similarity,Optimization objective,Minimization
CC1=N(c2ncccc2C)->[Ir]<-n2ccccc21,2.925720000000001,37.64125417794048,1,2,CC1=N(c2ncccc2C)->[Ir]<-n2ccccc21,Cc1cccnc1N1->[Ir]<-n2ccccc2C1C,0.48484848484848486,log P - G parameter,True
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.0,log P,False
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-NC23C=CC=NC12C=CN=C3,0.25,log P,True
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.0,log P + G parameter,False
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C1,0.37735849056603776,log P + G parameter,True
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.0,G parameter,False
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.0,G parameter,True
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.0,log P - G parameter,False
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.0,log P - G parameter,True
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N(c2ccccc2)=C1,0.3076923076923077,log P,False
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,log P,True
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,log P + G parameter,False
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,log P + G parameter,True
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,G parameter,False
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,G parameter,True
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,log P - G parameter,False
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,log P - G parameter,True
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,c1ccc(-c2cccn3->[Ir]<-N=Nc23)cc1,0.36,log P,False
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,C1=NCC2(N->[Ir]<-n3ccccc32)N1Cc1cccnc1,0.3764705882352941,log P,True
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,SC1c2cnccc2S->[Ir]<-SC1c1ccccc1,0.27906976744186046,log P + G parameter,False
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,[Li]<-n1cccc(-c2nccn2CC)c1,0.2125,log P + G parameter,True
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,c1cncc(CS2->[Ir]<-n3ccccc3C2)c1,0.3815789473684211,G parameter,False
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,[Li]<-n1cccc(-c2cnnc(N(C)C)c2C(C)(C)C)c1,0.20652173913043478,G parameter,True
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,[Li]<-n1nc(-c2cccnc2)cn1-c1cccc(C)c1,0.38271604938271603,log P - G parameter,False
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,c1cncc(CS2->[Ir]<-Nc3ccncc32)c1,0.2804878048780488,log P - G parameter,True
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,c1ccc(-c2ccn3->[Ir]<-N(c4ccccc4)=Nc3c2)cc1,0.36046511627906974,log P,False
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,c1coc(CN2->[Ir]<-Nc3cccnc32)c1,0.2375,log P,True
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,ClC1(c2ccccc2)c2ccccn2->[Ir]<-[nH]2ccnc21,0.2988505747126437,log P + G parameter,False
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,[Li]<-n1cccc(-c2cc[n+]([O-])cc2)c1,0.22077922077922077,log P + G parameter,True
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,ClC1(c2ccccc2)c2ccccn2->[Ir]<-[nH]2ccnc21,0.2988505747126437,G parameter,False
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,[Li]<-n1nccn1-c1cn(-c2ccccc2)nn1,0.2235294117647059,G parameter,True
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,[Li]<-p1c(-c2ccco2)oc2ccccc21,0.3611111111111111,log P - G parameter,False
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,CSC(=O)c1ccccc1N1->[Ir]<-n2ccccc2C1,0.2823529411764706,log P - G parameter,True
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,Fc1ccccc1-c1ccn2->[Ir]<-n3ccccc3-c2c1,0.2808988764044944,log P,False
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,O=C(O)CN1->[Ir]<-n2ccccc2C1,0.29577464788732394,log P,True
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,CS1->[Ir]<-n2ccccc2CC1C(=O)O,0.2702702702702703,log P + G parameter,False
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,[Li]<-O=C(O)c1ccc(C)cn1,0.2318840579710145,log P + G parameter,True
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,CS1->[Ir]<-n2ccccc2CC1C(=O)O,0.2702702702702703,G parameter,False
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,[Li]<-O=C(O)c1ccc(C)cn1,0.2318840579710145,G parameter,True
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.0,log P - G parameter,False
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,CS1->[Ir]<-n2ccccc2CC1C(=O)O,0.2702702702702703,log P - G parameter,True
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,c1ccc(SC2=S->[Ir]<-S=C2Nc2cccc3ccccc23)cc1,0.3157894736842105,log P,False
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Nc1cn(C2=N->[Ir]<-n3ccccc32)cn1,0.25,log P,True
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Cn1ccn2->[Ir]<-N(c3cccc4ccccc34)=Nc12,0.5555555555555556,log P + G parameter,False
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Nc1[nH]cnc1N1->[Ir]<-O=CC=1c1ccccc1,0.30864197530864196,log P + G parameter,True
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Cn1ccn2->[Ir]<-N(c3cccc4ccccc34)=Nc12,0.5555555555555556,G parameter,False
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,[Li]<-n1ccn(Cn2cncc2-c2ccccc2)c1,0.2247191011235955,G parameter,True
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,[Li]<-p1cn[nH]c1Nc1ccccc1C,0.2,log P - G parameter,False
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Cn1ccn2->[Ir]<-N(c3cccc4ccccc34)=Nc12,0.5555555555555556,log P - G parameter,True
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C1N(=Cc2ccccc2)->[Ir]<-N=C2C=CC=CC12c1ccccc1,0.27722772277227725,log P,False
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C1c2ccccn2->[Ir]<-NC1O,0.29577464788732394,log P,True
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,CSC(=O)C1=N(c2ccccc2)->[Ir]<-N=CC1=O,0.24705882352941178,log P + G parameter,False
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,[Li]<-NN=Cc1ccccc1[N+](=O)[O-],0.23684210526315788,log P + G parameter,True
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C(c1cccc(=O)[nH]1)N1c2ccccn2->[Ir]<-n2ccncc21,0.3157894736842105,G parameter,False
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,[Li]<-N=C1CC=CC(=O)C1c1ccccc1,0.23170731707317074,G parameter,True
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,[Li]<-n1cccc(-c2ccccc2[N+](=O)[O-])c1,0.2716049382716049,log P - G parameter,False
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C(c1cccc(=O)[nH]1)N1c2ccccn2->[Ir]<-n2ccncc21,0.3157894736842105,log P - G parameter,True
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P,False
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P,True
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P + G parameter,False
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P + G parameter,True
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,G parameter,False
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,G parameter,True
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P - G parameter,False
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P - G parameter,True
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,Cc1cccc(C2=N(c3ccccc3C)->[Ir]<-N=N2)c1,0.3780487804878049,log P,False
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,CCN1->[Ir]<-n2ccccc2C1(C)N,0.22077922077922077,log P,True
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,Cc1ccc(-n23->[Ir]<-n4ccccc4-c2c(C)cn3)cc1,0.5466666666666666,log P + G parameter,False
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,[Li]<-n1ncc(C)n1-c1ccccc1,0.23376623376623376,log P + G parameter,True
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,1.0,G parameter,False
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,[Li]<-n1nccn1-c1ccccc1C,0.28378378378378377,G parameter,True
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,[Li]<-n1cc(C)n(-c2ccccc2C)n1,0.27631578947368424,log P - G parameter,False
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,1.0,log P - G parameter,True
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,Cc1ccc(C)n2->[Ir]<-N(c3ccccc3-c3ccccc3)=Nc12,0.3764705882352941,log P,False
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,CCn12->[Ir]<-n3ccccc3-c1cnn2,0.2638888888888889,log P,True
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,CN1->[Ir]<-S(c2ccccc2)CCC1(C)C,0.21052631578947367,log P + G parameter,False
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,[Li]<-n1nccn1Cc1ccccc1O,0.2857142857142857,log P + G parameter,True
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,CN1->[Ir]<-S(c2ccccc2)CCC1(C)C,0.21052631578947367,G parameter,False
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,[Li]<-n1nccn1-c1cnnn1Cc1ccccc1,0.37333333333333335,G parameter,True
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,[Li]<-P1=CCC=C(c2ccccc2C)C1,0.2676056338028169,log P - G parameter,False
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,CC1S->[Ir]<-N(C(C)c2ccccc2)CC1S,0.20253164556962025,log P - G parameter,True
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,Oc1cccc(C2=N(c3ccccc3)->[Ir]<-N=N2)c1,0.2823529411764706,log P,False
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,OCCN1c2ccccc2CC12N->[Ir]<-n1ccccc12,0.23655913978494625,log P,True
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.0,log P + G parameter,False
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,[Li]<-n1cnn(Cc2ccccc2)c1,0.20512820512820512,log P + G parameter,True
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.0,G parameter,False
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,[Li]<-n1cnn(Cc2ccccc2)c1,0.20512820512820512,G parameter,True
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,[Li]<-n1ncc(-c2ccccc2)n1Cc1cccnc1,0.24444444444444444,log P - G parameter,False
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,OC1CC(P(c2ccccc2)c2ccccc2)[SeH]->[Ir]<-[SeH]1,0.3855421686746988,log P - G parameter,True
FC(F)(F)c1cnn(-c2ccccc2N2->[Ir]<-Nc3ccncc32)c1,3.611900000000001,46.84068120324686,1,1,FC(F)(F)c1cnn(-c2ccccc2N2->[Ir]<-Nc3ccncc32)c1,FC1=CN=C(F)C23C=NC=CC12N->[Ir]<-N3c1cccc(C(F)(F)F)c1,0.28703703703703703,log P,False
