Original encoded SMILES,Original log P,Original G parameter,Denticity,Isomer,Original encoded SMILES again,Optimized encoded SMILES,Tanimoto similarity,Optimization objective,Minimization
[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,2.5829000000000004,22.77574407130352,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,1.0,log P + G parameter,False
[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,2.5829000000000004,22.77574407130352,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,[Li]<-n1nccn1Cc1ccccc1O,0.2,log P + G parameter,True
[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,2.5829000000000004,22.77574407130352,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,O=C(O)C1CCN->[Ir]<-S1c1ccccc1,0.22727272727272727,G parameter,False
[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,2.5829000000000004,22.77574407130352,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,[Li]<-n1nc(-c2ccccc2O)c[nH]1,0.20967741935483872,G parameter,True
[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,2.5829000000000004,22.77574407130352,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,[Li]<-n1ncc(-c2ccccc2[Si](C)(C)C)[nH]1,0.3225806451612903,log P - G parameter,False
[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,2.5829000000000004,22.77574407130352,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,CO1->[Ir]<-P(c2ccccc2)(C(F)(F)F)CC1,0.22388059701492538,log P - G parameter,True
[Li]<-N#CC(C)=C(OCC)c1ccccc1,2.977680000000001,22.59271048862008,0,0,[Li]<-N#CC(C)=C(OCC)c1ccccc1,[Li]<-N#CC(C)=C(OCC)c1ccccc1,1.0,log P,False
[Li]<-N#CC(C)=C(OCC)c1ccccc1,2.977680000000001,22.59271048862008,0,0,[Li]<-N#CC(C)=C(OCC)c1ccccc1,[Li]<-N#CC(C)=C(OCC)C(F)F,0.37735849056603776,log P,True
[Li]<-N#CC(C)=C(OCC)c1ccccc1,2.977680000000001,22.59271048862008,0,0,[Li]<-N#CC(C)=C(OCC)c1ccccc1,[Li]<-N#CC(C)=C(OCC)c1ccccc1,1.0,log P + G parameter,False
[Li]<-N#CC(C)=C(OCC)c1ccccc1,2.977680000000001,22.59271048862008,0,0,[Li]<-N#CC(C)=C(OCC)c1ccccc1,[Li]<-N#CC(=C)OCC,0.3125,log P + G parameter,True
[Li]<-N#CC(C)=C(OCC)c1ccccc1,2.977680000000001,22.59271048862008,0,0,[Li]<-N#CC(C)=C(OCC)c1ccccc1,[Li]<-N#CC(C)=C(OCC)c1ccccc1,1.0,G parameter,False
[Li]<-N#CC(C)=C(OCC)c1ccccc1,2.977680000000001,22.59271048862008,0,0,[Li]<-N#CC(C)=C(OCC)c1ccccc1,[Li]<-N#Cc1ncnn1-c1cccc(OC)c1,0.2222222222222222,G parameter,True
[Li]<-N#CC(C)=C(OCC)c1ccccc1,2.977680000000001,22.59271048862008,0,0,[Li]<-N#CC(C)=C(OCC)c1ccccc1,[Li]<-N#Cc1ccccc1C(=C)OCC,0.42105263157894735,log P - G parameter,False
[Li]<-N#CC(C)=C(OCC)c1ccccc1,2.977680000000001,22.59271048862008,0,0,[Li]<-N#CC(C)=C(OCC)c1ccccc1,[Li]<-N#CC(C)=C(OCC)c1ccccc1,1.0,log P - G parameter,True
[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,2.8175800000000013,20.76237466178577,0,0,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,[Li]<-P(c1ccccc1)(c1cccc(C)c1)C(C)(C)C,0.20481927710843373,log P,False
[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,2.8175800000000013,20.76237466178577,0,0,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,[Li]<-N#CC1=CN(C(C)C)CCCC1,0.4,log P,True
[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,2.8175800000000013,20.76237466178577,0,0,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,1.0,log P + G parameter,False
[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,2.8175800000000013,20.76237466178577,0,0,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,[Li]<-n1nccn1Cc1ccccc1O,0.2054794520547945,log P + G parameter,True
[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,2.8175800000000013,20.76237466178577,0,0,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,1.0,G parameter,False
[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,2.8175800000000013,20.76237466178577,0,0,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,[Li]<-n1ncc(C)n1-c1cn(-c2ccccc2)nn1,0.20481927710843373,G parameter,True
[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,2.8175800000000013,20.76237466178577,0,0,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,[Li]<-N#CC1C=CN(c2cccc(C)c2)CCC1,0.2597402597402597,log P - G parameter,False
[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,2.8175800000000013,20.76237466178577,0,0,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,1.0,log P - G parameter,True
[Li]<-N#CC=Cc1ccccc1,2.22338,19.815374820945408,0,0,[Li]<-N#CC=Cc1ccccc1,[Li]<-P(Cc1ccc(F)cc1)c1ccccc1,0.23809523809523808,log P,False
[Li]<-N#CC=Cc1ccccc1,2.22338,19.815374820945408,0,0,[Li]<-N#CC=Cc1ccccc1,[Li]<-N#CC=CC(=O)O,0.2619047619047619,log P,True
[Li]<-N#CC=Cc1ccccc1,2.22338,19.815374820945408,0,0,[Li]<-N#CC=Cc1ccccc1,C=CCS1->[Ir]<-S(Cc2ccccc2)CC1,0.2459016393442623,log P + G parameter,False
[Li]<-N#CC=Cc1ccccc1,2.22338,19.815374820945408,0,0,[Li]<-N#CC=Cc1ccccc1,[Li]<-N1=C(Cc2ccccc2)C1,0.3125,log P + G parameter,True
[Li]<-N#CC=Cc1ccccc1,2.22338,19.815374820945408,0,0,[Li]<-N#CC=Cc1ccccc1,[Li]<-N#CC=C(c1ccccc1)c1cccn1C,0.3728813559322034,G parameter,False
[Li]<-N#CC=Cc1ccccc1,2.22338,19.815374820945408,0,0,[Li]<-N#CC=Cc1ccccc1,[Li]<-N1=C(c2ccccc2C)C1,0.24,G parameter,True
[Li]<-N#CC=Cc1ccccc1,2.22338,19.815374820945408,0,0,[Li]<-N#CC=Cc1ccccc1,[Li]<-n1ncc(-c2ccccc2C)[nH]1,0.23214285714285715,log P - G parameter,False
[Li]<-N#CC=Cc1ccccc1,2.22338,19.815374820945408,0,0,[Li]<-N#CC=Cc1ccccc1,[Li]<-N1C(C(C)=Nc2ccccc2)=NCCC12C=CC=CN2,0.2077922077922078,log P - G parameter,True
[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,2.753800000000001,20.89766035333439,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,1.0,log P,False
[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,2.753800000000001,20.89766035333439,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,[Li]<-[N-]=[N+]=C(CO)c1ccccc1,0.44642857142857145,log P,True
[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,2.753800000000001,20.89766035333439,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)S1->[Ir]<-SC(S)C12CCCCC2,0.21428571428571427,log P + G parameter,False
[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,2.753800000000001,20.89766035333439,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,[Li]<-N1=C(c2ccccc2)C1,0.2711864406779661,log P + G parameter,True
[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,2.753800000000001,20.89766035333439,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,O=C(O)C1CC2C=CC=CN2->[Ir]<-S1c1ccccc1,0.2289156626506024,G parameter,False
[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,2.753800000000001,20.89766035333439,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,[Li]<-[N-]=[N+]=Cc1ccccc1C([SiH3])[SiH3],0.25757575757575757,G parameter,True
[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,2.753800000000001,20.89766035333439,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,[Li]<-n1nc(-c2ccccc2O)c[nH]1,0.2,log P - G parameter,False
[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,2.753800000000001,20.89766035333439,0,0,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,[Li]<-[N-]=[N+]=C(c1ccccc1)c1ccccc1,1.0,log P - G parameter,True
[Li]<-N#Cc1ccccc1C=Cc1ccccc1,3.7286800000000015,26.062390577749483,0,0,[Li]<-N#Cc1ccccc1C=Cc1ccccc1,[Li]<-p1(-c2ccc(-c3ccccc3)cc2)c(-c2ccccc2)cc(C)c1C,0.2755102040816326,log P,False
[Li]<-N#Cc1ccccc1C=Cc1ccccc1,3.7286800000000015,26.062390577749483,0,0,[Li]<-N#Cc1ccccc1C=Cc1ccccc1,[Li]<-N#CCc1ccccc1OC,0.2537313432835821,log P,True
[Li]<-N#Cc1ccccc1C=Cc1ccccc1,3.7286800000000015,26.062390577749483,0,0,[Li]<-N#Cc1ccccc1C=Cc1ccccc1,[Li]<-O=C(CP(c1ccccc1)c1ccccc1)SC,0.3291139240506329,log P + G parameter,False
[Li]<-N#Cc1ccccc1C=Cc1ccccc1,3.7286800000000015,26.062390577749483,0,0,[Li]<-N#Cc1ccccc1C=Cc1ccccc1,[Li]<-N1=C(c2ccccc2C)C1,0.21212121212121213,log P + G parameter,True
[Li]<-N#Cc1ccccc1C=Cc1ccccc1,3.7286800000000015,26.062390577749483,0,0,[Li]<-N#Cc1ccccc1C=Cc1ccccc1,CC1(c2ccccc2)S->[Ir]<-N2C=CC=CC2C1S,0.21428571428571427,G parameter,False
[Li]<-N#Cc1ccccc1C=Cc1ccccc1,3.7286800000000015,26.062390577749483,0,0,[Li]<-N#Cc1ccccc1C=Cc1ccccc1,[Li]<-N#Cc1ccccc1C=C,0.4727272727272727,G parameter,True
[Li]<-N#Cc1ccccc1C=Cc1ccccc1,3.7286800000000015,26.062390577749483,0,0,[Li]<-N#Cc1ccccc1C=Cc1ccccc1,[Li]<-n1cc(-c2ccccc2C)c(C)cn1,0.21052631578947367,log P - G parameter,False
[Li]<-N#Cc1ccccc1C=Cc1ccccc1,3.7286800000000015,26.062390577749483,0,0,[Li]<-N#Cc1ccccc1C=Cc1ccccc1,Cc1ccccc1C=N1->[Ir]<-O=C(c2ccccc2)N1,0.37662337662337664,log P - G parameter,True
[Li]<-N#Cc1csc2ccccc12,2.7729800000000004,19.863122712080216,0,0,[Li]<-N#Cc1csc2ccccc12,[Li]<-p1cc(-c2ccccc2)cc2ccccc21,0.21428571428571427,log P,False
[Li]<-N#Cc1csc2ccccc12,2.7729800000000004,19.863122712080216,0,0,[Li]<-N#Cc1csc2ccccc12,[Li]<-N#Cc1csc2ccccc12,1.0,log P,True
[Li]<-N#Cc1csc2ccccc12,2.7729800000000004,19.863122712080216,0,0,[Li]<-N#Cc1csc2ccccc12,Fc1ccccc1S1->[Ir]<-n2ccccc2C1,0.20588235294117646,log P + G parameter,False
[Li]<-N#Cc1csc2ccccc12,2.7729800000000004,19.863122712080216,0,0,[Li]<-N#Cc1csc2ccccc12,[Li]<-N#CCc1ccccc1N,0.3469387755102041,log P + G parameter,True
[Li]<-N#Cc1csc2ccccc12,2.7729800000000004,19.863122712080216,0,0,[Li]<-N#Cc1csc2ccccc12,O=CS1->[Ir]<-SCC1(S)c1cccc2ccccc12,0.22535211267605634,G parameter,False
[Li]<-N#Cc1csc2ccccc12,2.7729800000000004,19.863122712080216,0,0,[Li]<-N#Cc1csc2ccccc12,[Li]<-N1=C(c2ccccc2)C1,0.2857142857142857,G parameter,True
[Li]<-N#Cc1csc2ccccc12,2.7729800000000004,19.863122712080216,0,0,[Li]<-N#Cc1csc2ccccc12,[Li]<-n1cnc(C#Cc2ccccc2)[nH]1,0.2459016393442623,log P - G parameter,False
[Li]<-N#Cc1csc2ccccc12,2.7729800000000004,19.863122712080216,0,0,[Li]<-N#Cc1csc2ccccc12,N#Cc1nc2ccccc2nc1-c1ccccc1,0.2054794520547945,log P - G parameter,True
[Li]<-N#CSCc1ccccc1,2.40088,24.009231258952727,0,0,[Li]<-N#CSCc1ccccc1,[Li]<-N#CSc1cccc(-c2ccccc2)c1,0.38596491228070173,log P,False
[Li]<-N#CSCc1ccccc1,2.40088,24.009231258952727,0,0,[Li]<-N#CSCc1ccccc1,[Li]<-N#CSC,0.21621621621621623,log P,True
[Li]<-N#CSCc1ccccc1,2.40088,24.009231258952727,0,0,[Li]<-N#CSCc1ccccc1,CS1->[Ir]<-S(Cc2ccccc2)CC1(F)F,0.32142857142857145,log P + G parameter,False
[Li]<-N#CSCc1ccccc1,2.40088,24.009231258952727,0,0,[Li]<-N#CSCc1ccccc1,[Li]<-n1ccc(NCc2cccnc2)cn1,0.20634920634920634,log P + G parameter,True
[Li]<-N#CSCc1ccccc1,2.40088,24.009231258952727,0,0,[Li]<-N#CSCc1ccccc1,[Li]<-N#CSCc1ccccc1,1.0,G parameter,False
[Li]<-N#CSCc1ccccc1,2.40088,24.009231258952727,0,0,[Li]<-N#CSCc1ccccc1,[Li]<-N#Cn1cnc(-c2ccccc2)n1,0.35185185185185186,G parameter,True
[Li]<-N#CSCc1ccccc1,2.40088,24.009231258952727,0,0,[Li]<-N#CSCc1ccccc1,[Li]<-n1cc2ccccc2c(-c2cccnc2)n1,0.20588235294117646,log P - G parameter,False
[Li]<-N#CSCc1ccccc1,2.40088,24.009231258952727,0,0,[Li]<-N#CSCc1ccccc1,[Li]<-N#CSCc1ccccc1,1.0,log P - G parameter,True
[Li]<-N#CC(C)(C)O,0.2808800000000001,19.632341238261976,0,0,[Li]<-N#CC(C)(C)O,[Li]<-N#CC(C)(C)c1ccc(C)cc1,0.3,log P,False
[Li]<-N#CC(C)(C)O,0.2808800000000001,19.632341238261976,0,0,[Li]<-N#CC(C)(C)O,[Li]<-N#CC(C)(O)O,0.5454545454545454,log P,True
[Li]<-N#CC(C)(C)O,0.2808800000000001,19.632341238261976,0,0,[Li]<-N#CC(C)(C)O,[Li]<-N#CC(C)(C)O,1.0,log P + G parameter,False
[Li]<-N#CC(C)(C)O,0.2808800000000001,19.632341238261976,0,0,[Li]<-N#CC(C)(C)O,[Li]<-N#Cc1ncnn1C(C)(C)O,0.32432432432432434,log P + G parameter,True
[Li]<-N#CC(C)(C)O,0.2808800000000001,19.632341238261976,0,0,[Li]<-N#CC(C)(C)O,[Li]<-N#CC(C)(C)O,1.0,G parameter,False
[Li]<-N#CC(C)(C)O,0.2808800000000001,19.632341238261976,0,0,[Li]<-N#CC(C)(C)O,[Li]<-N#Cc1ncnn1C(C)(C)C,0.2564102564102564,G parameter,True
[Li]<-N#CC(C)(C)O,0.2808800000000001,19.632341238261976,0,0,[Li]<-N#CC(C)(C)O,[Li]<-N#CC(C)(C)O,1.0,log P - G parameter,False
[Li]<-N#CC(C)(C)O,0.2808800000000001,19.632341238261976,0,0,[Li]<-N#CC(C)(C)O,[Li]<-N#CC(C)(C)O,1.0,log P - G parameter,True
[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,2.4236000000000004,37.96753143402833,0,0,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,[Li]<-N(Cc1ccccc1)=C(C)NC1CCCCC1,0.7931034482758621,log P,False
[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,2.4236000000000004,37.96753143402833,0,0,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,[Li]<-N(C)=C1C=CN(C(C)C)CN1c1ccccc1,0.21428571428571427,log P,True
[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,2.4236000000000004,37.96753143402833,0,0,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,CN1(C)->[Ir]<-N(=C2CCCCC2)c2ccccc21,0.24691358024691357,log P + G parameter,False
[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,2.4236000000000004,37.96753143402833,0,0,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,[Li]<-N(Cc1ccccc1)=C1NCN(C)C=C1N,0.3333333333333333,log P + G parameter,True
[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,2.4236000000000004,37.96753143402833,0,0,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,CC(=O)S1->[Ir]<-S(C(N)c2ccccc2)CC1,0.22784810126582278,G parameter,False
[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,2.4236000000000004,37.96753143402833,0,0,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,1.0,G parameter,True
[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,2.4236000000000004,37.96753143402833,0,0,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,[Li]<-N(Cc1ccccc1)=C(C)NC1CCCCC1,0.7931034482758621,log P - G parameter,False
[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,2.4236000000000004,37.96753143402833,0,0,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,[Li]<-N(Cc1ccccc1)=C(N)NC1CCCCC1,1.0,log P - G parameter,True
[Li]<-N#CCc1ccc(Cl)cc1,2.40608,20.13369409517746,0,0,[Li]<-N#CCc1ccc(Cl)cc1,[Li]<-N#CCc1ccc(-c2ccccc2)cc1Cl,0.3793103448275862,log P,False
[Li]<-N#CCc1ccc(Cl)cc1,2.40608,20.13369409517746,0,0,[Li]<-N#CCc1ccc(Cl)cc1,[Li]<-N#CCc1ccc(Cl)cc1,1.0,log P,True
[Li]<-N#CCc1ccc(Cl)cc1,2.40608,20.13369409517746,0,0,[Li]<-N#CCc1ccc(Cl)cc1,ClCCc1ccccc1,0.2127659574468085,log P + G parameter,False
[Li]<-N#CCc1ccc(Cl)cc1,2.40608,20.13369409517746,0,0,[Li]<-N#CCc1ccc(Cl)cc1,[Li]<-N#CCc1cc(N)cc(O)c1,0.3617021276595745,log P + G parameter,True
[Li]<-N#CCc1ccc(Cl)cc1,2.40608,20.13369409517746,0,0,[Li]<-N#CCc1ccc(Cl)cc1,ClCCc1ccccc1,0.2127659574468085,G parameter,False
[Li]<-N#CCc1ccc(Cl)cc1,2.40608,20.13369409517746,0,0,[Li]<-N#CCc1ccc(Cl)cc1,[Li]<-N#CCc1cc(N)cc(C=C)c1,0.34,G parameter,True
[Li]<-N#CCc1ccc(Cl)cc1,2.40608,20.13369409517746,0,0,[Li]<-N#CCc1ccc(Cl)cc1,[Li]<-N#CCc1cc(N)cc(C=C)c1,0.34,log P - G parameter,False
[Li]<-N#CCc1ccc(Cl)cc1,2.40608,20.13369409517746,0,0,[Li]<-N#CCc1ccc(Cl)cc1,[Li]<-N#CCc1ccc(Cl)cc1,1.0,log P - G parameter,True
[Be]=C=CC(C)(C)N,0.5898900000000001,31.211204838452964,0,0,[Be]=C=CC(C)(C)N,[Be]=C=C(c1ccc(C)cc1)C(C)(C)N,0.22727272727272727,log P,False
[Be]=C=CC(C)(C)N,0.5898900000000001,31.211204838452964,0,0,[Be]=C=CC(C)(C)N,[Be]=C=CC(C)(C)N,1.0,log P,True
[Be]=C=CC(C)(C)N,0.5898900000000001,31.211204838452964,0,0,[Be]=C=CC(C)(C)N,[Be]=C=CC(C)(C)N,1.0,log P + G parameter,False
[Be]=C=CC(C)(C)N,0.5898900000000001,31.211204838452964,0,0,[Be]=C=CC(C)(C)N,[Be]=C=CC(C)(C)O,0.5454545454545454,log P + G parameter,True
[Be]=C=CC(C)(C)N,0.5898900000000001,31.211204838452964,0,0,[Be]=C=CC(C)(C)N,[Be]=C=CC(C)(C)N,1.0,G parameter,False
[Be]=C=CC(C)(C)N,0.5898900000000001,31.211204838452964,0,0,[Be]=C=CC(C)(C)N,[Be]=C=CC(C)(C)C,0.5454545454545454,G parameter,True
[Be]=C=CC(C)(C)N,0.5898900000000001,31.211204838452964,0,0,[Be]=C=CC(C)(C)N,[Be]=C=CC(C)(C)C,0.5454545454545454,log P - G parameter,False
[Be]=C=CC(C)(C)N,0.5898900000000001,31.211204838452964,0,0,[Be]=C=CC(C)(C)N,[Be]=C=CC(C)(C)N,1.0,log P - G parameter,True
[Li]<-N#CN=Cc1cccc(C)c1C,2.2034200000000004,19.815374820945408,0,0,[Li]<-N#CN=Cc1cccc(C)c1C,[Li]<-N#Cc1ccc(-c2ccccc2C)cc1,0.28125,log P,False
[Li]<-N#CN=Cc1cccc(C)c1C,2.2034200000000004,19.815374820945408,0,0,[Li]<-N#CN=Cc1cccc(C)c1C,[Li]<-N#CN=CC(C)=O,0.26666666666666666,log P,True
[Li]<-N#CN=Cc1cccc(C)c1C,2.2034200000000004,19.815374820945408,0,0,[Li]<-N#CN=Cc1cccc(C)c1C,Cc1ccc(C)c(N2->[Ir]<-SCC(S)C2)c1C,0.21212121212121213,log P + G parameter,False
[Li]<-N#CN=Cc1cccc(C)c1C,2.2034200000000004,19.815374820945408,0,0,[Li]<-N#CN=Cc1cccc(C)c1C,[Li]<-NCc1cccc(N(C)C)c1C,0.26785714285714285,log P + G parameter,True
[Li]<-N#CN=Cc1cccc(C)c1C,2.2034200000000004,19.815374820945408,0,0,[Li]<-N#CN=Cc1cccc(C)c1C,Cc1cccc(C)c1S1->[Ir]<-N(C)Cc2ncccc21,0.21621621621621623,G parameter,False
[Li]<-N#CN=Cc1cccc(C)c1C,2.2034200000000004,19.815374820945408,0,0,[Li]<-N#CN=Cc1cccc(C)c1C,[Li]<-Nc1cccc(C(C)=O)c1CC,0.22413793103448276,G parameter,True
[Li]<-N#CN=Cc1cccc(C)c1C,2.2034200000000004,19.815374820945408,0,0,[Li]<-N#CN=Cc1cccc(C)c1C,[Li]<-Nc1cccc(C(C)=O)c1CC,0.22413793103448276,log P - G parameter,False
[Li]<-N#CN=Cc1cccc(C)c1C,2.2034200000000004,19.815374820945408,0,0,[Li]<-N#CN=Cc1cccc(C)c1C,[Li]<-N#CN=Cc1cccc(C)c1C,1.0,log P - G parameter,True
[Li]<-N#CC(C)=O,0.0989799999999999,19.807416839089605,0,0,[Li]<-N#CC(C)=O,[Li]<-N#CC(C)C,0.25,log P,False
[Li]<-N#CC(C)=O,0.0989799999999999,19.807416839089605,0,0,[Li]<-N#CC(C)=O,[Li]<-N#CC(=O)NC,0.5,log P,True
[Li]<-N#CC(C)=O,0.0989799999999999,19.807416839089605,0,0,[Li]<-N#CC(C)=O,[Li]<-N#CC(C)=O,1.0,log P + G parameter,False
[Li]<-N#CC(C)=O,0.0989799999999999,19.807416839089605,0,0,[Li]<-N#CC(C)=O,[Li]<-N#CC(C)N,0.25,log P + G parameter,True
[Li]<-N#CC(C)=O,0.0989799999999999,19.807416839089605,0,0,[Li]<-N#CC(C)=O,[Li]<-N#CC(C)=O,1.0,G parameter,False
[Li]<-N#CC(C)=O,0.0989799999999999,19.807416839089605,0,0,[Li]<-N#CC(C)=O,[Li]<-N#CC(C)N,0.25,G parameter,True
[Li]<-N#CC(C)=O,0.0989799999999999,19.807416839089605,0,0,[Li]<-N#CC(C)=O,[Li]<-N#CC(C)(C)N,0.23076923076923078,log P - G parameter,False
[Li]<-N#CC(C)=O,0.0989799999999999,19.807416839089605,0,0,[Li]<-N#CC(C)=O,[Li]<-N#CC(C)=O,1.0,log P - G parameter,True
[Li]<-N=P(C)(C)C(C)C,2.4343699999999995,22.131147540983605,0,0,[Li]<-N=P(C)(C)C(C)C,[Li]<-N=P(C)(c1ccccc1)C(C)C,0.3170731707317073,log P,False
[Li]<-N=P(C)(C)C(C)C,2.4343699999999995,22.131147540983605,0,0,[Li]<-N=P(C)(C)C(C)C,[Li]<-N=[PH](C)C,0.2,log P,True
[Li]<-N=P(C)(C)C(C)C,2.4343699999999995,22.131147540983605,0,0,[Li]<-N=P(C)(C)C(C)C,[Li]<-N=P(C)(C)C(C)C,1.0,log P + G parameter,False
[Li]<-N=P(C)(C)C(C)C,2.4343699999999995,22.131147540983605,0,0,[Li]<-N=P(C)(C)C(C)C,[Li]<-N=P(C)(C)C(C)C,1.0,log P + G parameter,True
[Li]<-N=P(C)(C)C(C)C,2.4343699999999995,22.131147540983605,0,0,[Li]<-N=P(C)(C)C(C)C,CC(C)P(C)(=O)C(C)S,0.3333333333333333,G parameter,False
[Li]<-N=P(C)(C)C(C)C,2.4343699999999995,22.131147540983605,0,0,[Li]<-N=P(C)(C)C(C)C,[Li]<-N=P(C)(C)c1ccccc1,0.225,G parameter,True
