Original encoded SMILES,Original log P,Original G parameter,Denticity,Isomer,Original encoded SMILES again,Optimized encoded SMILES,Tanimoto similarity,Optimization objective,Minimization
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C1,0.37735849056603776,log P,True
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,On12->[Ir]<-n3cc(Br)ccc3-c1c(-c1ccccc1)cn2,0.2,log P + G parameter,False
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C1,0.37735849056603776,log P + G parameter,True
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.0,G parameter,False
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C1,0.37735849056603776,G parameter,True
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C1,0.37735849056603776,log P - G parameter,False
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.0,log P - G parameter,True
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N(c2ccccc2)=C1,0.3076923076923077,log P,False
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,log P,True
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1P,0.40540540540540543,log P + G parameter,False
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CN=C(C)C,0.2413793103448276,log P + G parameter,True
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,G parameter,False
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CN=C(C)C,0.2413793103448276,G parameter,True
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CN=C(C)C,0.2413793103448276,log P - G parameter,False
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1,CC(C)=NC1=N->[Ir]<-N=C1,CC(C)=NC1=N->[Ir]<-N=C1,1.0,log P - G parameter,True
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,c1ccn2->[Ir]<-n3c(-c4cccc5ccccc45)cccc3-c2c1,0.3548387096774194,log P,False
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,c1cncc(Cn2cc3n(->[Ir]<-NC34CCNC4)n2)c1,0.22580645161290322,log P,True
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,0.2962962962962963,log P + G parameter,False
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,[Li]<-n1cccc(-c2cncnc2)c1,0.26666666666666666,log P + G parameter,True
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,c1cncc(-c2cncc3n2->[Ir]<-n2ccccc2-3)c1,0.5833333333333334,G parameter,False
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,[Li]<-n1cc(-c2cccnc2)ccn1,0.39705882352941174,G parameter,True
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,[Li]<-n1cc(-c2cccnc2)ccn1,0.39705882352941174,log P - G parameter,False
c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,2.6006,35.41301925831609,1,1,c1cncc(-c2ccnn3->[Ir]<-n4ccccc4-c23)c1,c1cncc(-c2cncc3n2->[Ir]<-n2ccccc2-3)c1,0.5833333333333334,log P - G parameter,True
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,c1ccc(-c2ccn3->[Ir]<-n4ccc(-c5ccco5)cc4-c3c2)cc1,0.6578947368421053,log P,False
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,c1coc(CN2->[Ir]<-n3ccccc3C2)c1,0.3561643835616438,log P,True
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,[Li]<-S=P(CC(C)C)(c1ccccc1)c1ccccn1,0.2,log P + G parameter,False
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,[Li]<-n1ccc(-c2ccco2)cc1,0.43548387096774194,log P + G parameter,True
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,[Li]<-S=P(CC(C)C)(c1ccccc1)c1ccccn1,0.2,G parameter,False
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,[Li]<-n1ccc(-c2ccco2)cc1,0.43548387096774194,G parameter,True
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,[Li]<-n1ccc(-c2ccco2)cc1,0.43548387096774194,log P - G parameter,False
c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,3.403600000000002,34.2431959255133,1,2,c1coc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,Cc1cccc2n1->[Ir]<-n1ccccc1-c1cccn1C2O,0.4375,log P - G parameter,True
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,FC(F)(F)c1ccc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)cc1,0.2604166666666667,log P,False
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,O=C(O)CN1->[Ir]<-n2ccccc2C=1,0.5333333333333333,log P,True
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,CC(C)c1cccc2n1->[Ir]<-n1c(C=C(O)c3ccccc3)cccc1-2,0.23300970873786409,log P + G parameter,False
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.0,log P + G parameter,True
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,Cc1ccc2n(->[Ir]<-NC(C)(C)C(O)N(c3ccccc3C)C2(C)C)c1,0.20588235294117646,G parameter,False
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.0,G parameter,True
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.0,log P - G parameter,False
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998,37.474136558968645,1,2,O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,Nc1c[nH]c2n1->[Ir]<-N=CC2(O)c1ccccn1,0.20930232558139536,log P - G parameter,True
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Cn1c2n(->[Ir]<-N(c3cccc4ccccc34)=N2)c2ccccc21,0.5308641975308642,log P,False
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Nc1[nH]cn2->[Ir]<-N(c3cccc4ccccc34)=Nc12,0.6716417910447762,log P,True
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Cn1ccn2->[Ir]<-N(c3cccc4ccccc34)=Nc12,0.5555555555555556,log P + G parameter,False
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Cn1c(N)nc2ccccc21,0.24285714285714285,log P + G parameter,True
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Cc1ccccc1N1->[Ir]<-S(C(C)C)c2ccc(N)cc21,0.25842696629213485,G parameter,False
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Nc1cn2->[Ir]<-N(c3ccccc3)c2[nH]1,0.27631578947368424,G parameter,True
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,[Li]<-n1csc(Nc2ccccc2)n1,0.22077922077922077,log P - G parameter,False
Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,3.560500000000001,37.94365748846093,1,2,Nc1[nH]cc2n1->[Ir]<-N(c1cccc3ccccc13)=N2,Cc1ccccc1N1->[Ir]<-N=CC2(C=CC=CN2)C=1,0.23863636363636365,log P - G parameter,True
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=CS1->[Ir]<-N(=Cc2ccccc2Br)c2ccccc21,0.32941176470588235,log P,False
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C1C=N2->[Ir]<-S=CN2CN1N=Cc1cccnc1,0.21978021978021978,log P,True
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=CS1->[Ir]<-S(CC(=O)N2C=CC=CC2c2ccccc2)CC1,0.2079207920792079,log P + G parameter,False
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C1C(=O)C2(C=N->[Ir]<-N2)c2ccccc21,0.21686746987951808,log P + G parameter,True
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=CS1->[Ir]<-N(=Cc2ccccc2Br)CC1,0.21686746987951808,G parameter,False
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C1C(=O)C2(C=N->[Ir]<-N2)c2ccccc21,0.21686746987951808,G parameter,True
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,[Li]<-O=C1CC(=O)Cc2ccccc21,0.20253164556962025,log P - G parameter,False
O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,2.0748,42.65478274709534,1,2,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,Cc1ccccc1C=N1->[Ir]<-S(C=O)CC1,0.21686746987951808,log P - G parameter,True
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P,False
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P,True
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-n2c(C)cn(C)c21,0.20454545454545456,log P + G parameter,False
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P + G parameter,True
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-n2c(C)cn(C)c21,0.20454545454545456,G parameter,False
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,G parameter,True
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-N=C1,1.0,log P - G parameter,False
C=C1C=N->[Ir]<-N=C1,0.8417399999999999,35.93824606079899,1,2,C=C1C=N->[Ir]<-N=C1,C=C1C=N->[Ir]<-n2c(N)c[nH]c21,0.24390243902439024,log P - G parameter,True
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,Cc1cccc(C)c1N1->[Ir]<-n2ccc3c(c2N=1)SCC3,0.28888888888888886,log P,False
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,CCn12->[Ir]<-n3ccccc3-c1ccn2,0.47761194029850745,log P,True
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,CC(=O)C1CCN(c2ccc(C)cc2)->[Ir]<-S1c1ccccc1,0.24742268041237114,log P + G parameter,False
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,Cc1ccccc1N1->[Ir]<-Nc2ccncc21,0.2962962962962963,log P + G parameter,True
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,Cc1ccc(N2->[Ir]<-S(C(C)C)c3ccccc3C2O)cc1,0.24468085106382978,G parameter,False
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,[Li]<-n1ccc(Nc2cccc(Cl)c2)nc1,0.21686746987951808,G parameter,True
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,[Li]<-n1ccc(N2CCc3ccccc3C2)c(C)c1,0.25,log P - G parameter,False
Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,3.551140000000002,43.80073213433073,1,2,Cc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1C,Cc1ccc2n(->[Ir]<-NC(C)(N)N2c2ccccc2C)c1,0.3103448275862069,log P - G parameter,True
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,Cc1cc2c(c3n1->[Ir]<-N(c1ccc(C#N)cc1)=N3)SCC2,0.21978021978021978,log P,False
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,Cc1cncnc1N=C1N->[Ir]<-n2ccccc21,0.28205128205128205,log P,True
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,Cc1ccccc1CN1->[Ir]<-S(C(C)(C)C)c2cccnc21,0.2976190476190476,log P + G parameter,False
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,[Li]<-n1nn(Cc2cccnc2)c2ccccc21,0.35135135135135137,log P + G parameter,True
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,CC(C)S1->[Ir]<-n2c(cccc2-c2ccccc2)C1,0.3076923076923077,G parameter,False
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,[Li]<-n1nc2ccccc2n1Cc1cccnc1,0.35135135135135137,G parameter,True
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,[Li]<-n1cc(N)c(-c2ccccc2)o1,0.2608695652173913,log P - G parameter,False
Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,3.6739200000000025,37.52984243195925,1,2,Cc1cccn2->[Ir]<-N(Cc3ccccc3)=Nc12,Cc1ccccc1N1CCS2->[Ir]<-S(CC1)CC2,0.21951219512195122,log P - G parameter,True
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,Oc1ccc(-c2nc3ccccc3n23->[Ir]<-n2ccccc2C3)cc1,0.25742574257425743,log P,False
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,CP1(c2ccccc2)->[Ir]<-OCC1O,0.30985915492957744,log P,True
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,OCc1ccccc1P1(c2ccccc2)->[Ir]<-Pc2n[nH]cc21,0.3595505617977528,log P + G parameter,False
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,OC1CC2(C=N->[Ir]<-N2)CCC1c1ccccc1,0.21839080459770116,log P + G parameter,True
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,Cc1cnc2n1(-c1ccccc1CO)->[Ir]<-n1ccccc1-2,0.24468085106382978,G parameter,False
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,[Li]<-n1nc(-c2ccccc2)oc1N,0.2077922077922078,G parameter,True
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,[Li]<-n1csc(-c2ccccc2)n1,0.21333333333333335,log P - G parameter,False
OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,1.5177999999999998,44.09517746299538,1,1,OC1C=O->[Ir]<-O=P1(c1ccccc1)c1ccccc1,OCc1ccccc1-n12->[Ir]<-n3ccccc3-c1cnc2,0.26373626373626374,log P - G parameter,True
