Original encoded SMILES,Original log P,Original G parameter,Denticity,Isomer,Original encoded SMILES again,Optimized encoded SMILES,Tanimoto similarity,Optimization objective,Minimization
[Li]<-O=C(C)Nc1ccc(C)cc1,1.95342,29.26149928378164,0,0,[Li]<-O=C(C)Nc1ccc(C)cc1,[Li]<-n1nnc(C)n1-c1ccc(C(C)=O)cc1,0.26229508196721313,log P + G parameter,True
[Li]<-O=C(C)Nc1ccc(C)cc1,1.95342,29.26149928378164,0,0,[Li]<-O=C(C)Nc1ccc(C)cc1,[Li]<-O=C(C)Nc1ccc(C)cc1,1.0,G parameter,False
[Li]<-O=C(C)Nc1ccc(C)cc1,1.95342,29.26149928378164,0,0,[Li]<-O=C(C)Nc1ccc(C)cc1,[Li]<-O=C(C)N(CC)c1ccccc1,0.2777777777777778,G parameter,True
[Li]<-O=C(C)Nc1ccc(C)cc1,1.95342,29.26149928378164,0,0,[Li]<-O=C(C)Nc1ccc(C)cc1,[Li]<-O=C(C)N(CC)c1ccccc1C,0.3148148148148148,log P - G parameter,False
[Li]<-O=C(C)Nc1ccc(C)cc1,1.95342,29.26149928378164,0,0,[Li]<-O=C(C)Nc1ccc(C)cc1,[Be]=C1NCCC(N)(c2ccc(C)cc2)N1C,0.2833333333333333,log P - G parameter,True
[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0360999999999998,30.2244150883336,0,0,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,[Li]<-N(C)=C1C2C3C=CC=CC2C(c2ccccc2Br)C13,0.391304347826087,log P,False
[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0360999999999998,30.2244150883336,0,0,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0,log P,True
[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0360999999999998,30.2244150883336,0,0,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,[Li]<-N1=C(C)SC2(N)C=CC=CC12,0.2,log P + G parameter,False
[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0360999999999998,30.2244150883336,0,0,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0,log P + G parameter,True
[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0360999999999998,30.2244150883336,0,0,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,[Li]<-N1=C(C)SC2(N)C=CC=CC12,0.2,G parameter,False
[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0360999999999998,30.2244150883336,0,0,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0,G parameter,True
[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0360999999999998,30.2244150883336,0,0,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0,log P - G parameter,False
[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0360999999999998,30.2244150883336,0,0,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,[Li]<-N(C)=C1C2C=CC=CC3C1C(O)C23,1.0,log P - G parameter,True
[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,0.98479,34.45010345376412,0,0,[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,[Be]=C1N(Cc2ccc(F)cc2)C=CN1C(C)(C)C,0.46774193548387094,log P,False
[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,0.98479,34.45010345376412,0,0,[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,[Be]=C1NC(N)=CN1CC(=O)N(C)C,0.3333333333333333,log P,True
[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,0.98479,34.45010345376412,0,0,[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,[Be]=C1N(C)C=CN1Cc1ccc(C#N)cc1,0.359375,log P + G parameter,False
[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,0.98479,34.45010345376412,0,0,[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,[Li]<-NCc1ccc(F)cc1,0.4,log P + G parameter,True
[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,0.98479,34.45010345376412,0,0,[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,[Be]=C1NC(N)C(=O)CN1C(C)c1ccccc1,0.2191780821917808,G parameter,False
[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,0.98479,34.45010345376412,0,0,[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,[Li]<-N(C)Cc1cccc(F)c1,0.22033898305084745,G parameter,True
[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,0.98479,34.45010345376412,0,0,[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,[Li]<-N(C)Cc1ccc(F)cc1,0.38461538461538464,log P - G parameter,False
[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,0.98479,34.45010345376412,0,0,[Be]=C1NC(N)=CN1Cc1ccc(F)cc1,[Be]=C1NC(N)CCN1C(C)c1ccccc1,0.20833333333333334,log P - G parameter,True
[Li]<-O=CC(=C)c1ccccc1,1.8987,31.664809804233645,0,0,[Li]<-O=CC(=C)c1ccccc1,[Li]<-O=P(Cl)(c1ccccc1)C(C)(C)C,0.3333333333333333,log P,False
[Li]<-O=CC(=C)c1ccccc1,1.8987,31.664809804233645,0,0,[Li]<-O=CC(=C)c1ccccc1,[Li]<-O=CC(=C)N,0.2777777777777778,log P,True
[Li]<-O=CC(=C)c1ccccc1,1.8987,31.664809804233645,0,0,[Li]<-O=CC(=C)c1ccccc1,[Li]<-O=Cc1ccc(SC)cc1,0.24,log P + G parameter,False
[Li]<-O=CC(=C)c1ccccc1,1.8987,31.664809804233645,0,0,[Li]<-O=CC(=C)c1ccccc1,[Li]<-O=CC(=C)CO,0.2564102564102564,log P + G parameter,True
[Li]<-O=CC(=C)c1ccccc1,1.8987,31.664809804233645,0,0,[Li]<-O=CC(=C)c1ccccc1,[Be]=C1NC(C)(c2ccccc2)CC(N)(CO)N1C,0.21212121212121213,G parameter,False
[Li]<-O=CC(=C)c1ccccc1,1.8987,31.664809804233645,0,0,[Li]<-O=CC(=C)c1ccccc1,[Li]<-[nH]1cnc(C(=C)C(=O)c2ccccc2)c1,0.38181818181818183,G parameter,True
[Li]<-O=CC(=C)c1ccccc1,1.8987,31.664809804233645,0,0,[Li]<-O=CC(=C)c1ccccc1,[Li]<-O=CC(=C)c1ccccc1,1.0,log P - G parameter,False
[Li]<-O=CC(=C)c1ccccc1,1.8987,31.664809804233645,0,0,[Li]<-O=CC(=C)c1ccccc1,[Be]=C1NCCC(N)(Cc2ccccc2)N1C,0.22580645161290322,log P - G parameter,True
[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,2.22982,31.55339805825244,0,0,[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,[Li]<-n1c(C)cccc1-c1ccc(OC(C)(C)c2ccc(O)cc2)cc1,0.31868131868131866,log P,False
[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,2.22982,31.55339805825244,0,0,[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,[Li]<-n1ccccc1C(O)(O)OC,0.4642857142857143,log P,True
[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,2.22982,31.55339805825244,0,0,[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,[Be]=C1N(C)CCN1C(C)(C)c1ccccc1,0.22077922077922077,log P + G parameter,False
[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,2.22982,31.55339805825244,0,0,[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,[Li]<-n1ccc(C(O)(OC)c2cccc(C)c2)cc1,0.5151515151515151,log P + G parameter,True
[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,2.22982,31.55339805825244,0,0,[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,[Be]=C1N(C)c2ccccc2N1C(C)(C)O,0.25,G parameter,False
[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,2.22982,31.55339805825244,0,0,[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,[Li]<-[nH]1c(OC)nc(Cc2ccccc2)c1C(C)=N,0.21951219512195122,G parameter,True
[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,2.22982,31.55339805825244,0,0,[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,[Li]<-n1ccc(C(C)(C)Oc2ccccc2C)c(C)c1,0.3246753246753247,log P - G parameter,False
[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,2.22982,31.55339805825244,0,0,[Li]<-n1ccccc1C(O)(OC)c1ccc(C)cc1,[Be]=C1N(C)c2ccccc2N1C(C)CO,0.21333333333333335,log P - G parameter,True
[Li]<-N(=C(C)C)c1ccc(C)cc1,3.1073200000000014,29.41270093904186,0,0,[Li]<-N(=C(C)C)c1ccc(C)cc1,[Li]<-N(=Cc1ccc(C)s1)c1ccc(C)cc1,0.42592592592592593,log P,False
[Li]<-N(=C(C)C)c1ccc(C)cc1,3.1073200000000014,29.41270093904186,0,0,[Li]<-N(=C(C)C)c1ccc(C)cc1,[Li]<-N(=C(C)C)C(C)N,0.24390243902439024,log P,True
[Li]<-N(=C(C)C)c1ccc(C)cc1,3.1073200000000014,29.41270093904186,0,0,[Li]<-N(=C(C)C)c1ccc(C)cc1,[Be]=C(NC)c1ccc(C(=O)OC)cc1,0.22807017543859648,log P + G parameter,False
[Li]<-N(=C(C)C)c1ccc(C)cc1,3.1073200000000014,29.41270093904186,0,0,[Li]<-N(=C(C)C)c1ccc(C)cc1,[Li]<-N(=C(C)C)c1ccc(C)cc1,1.0,log P + G parameter,True
[Li]<-N(=C(C)C)c1ccc(C)cc1,3.1073200000000014,29.41270093904186,0,0,[Li]<-N(=C(C)C)c1ccc(C)cc1,[Be]=C(NN)Nc1cc(C)ccc1C,0.24074074074074073,G parameter,False
[Li]<-N(=C(C)C)c1ccc(C)cc1,3.1073200000000014,29.41270093904186,0,0,[Li]<-N(=C(C)C)c1ccc(C)cc1,[Li]<-N(=C(C)C)c1ccc(C)cc1,1.0,G parameter,True
[Li]<-N(=C(C)C)c1ccc(C)cc1,3.1073200000000014,29.41270093904186,0,0,[Li]<-N(=C(C)C)c1ccc(C)cc1,[Li]<-N(=C(C)C)c1ccc(C)cc1,1.0,log P - G parameter,False
[Li]<-N(=C(C)C)c1ccc(C)cc1,3.1073200000000014,29.41270093904186,0,0,[Li]<-N(=C(C)C)c1ccc(C)cc1,[Be]=C(NN)Nc1cccc(C)c1,0.22641509433962265,log P - G parameter,True
[Be]=C1N(CCl)C=CN1C(C)(C)C,2.06629,34.92758236511221,0,0,[Be]=C1N(CCl)C=CN1C(C)(C)C,[Be]=C1N(CCl)c2cc(Cl)ccc2N1C(C)(C)C,0.35714285714285715,log P,False
[Be]=C1N(CCl)C=CN1C(C)(C)C,2.06629,34.92758236511221,0,0,[Be]=C1N(CCl)C=CN1C(C)(C)C,[Be]=C1N(C)C=CN1c1ccnc(N(C)C)n1,0.20967741935483872,log P,True
[Be]=C1N(CCl)C=CN1C(C)(C)C,2.06629,34.92758236511221,0,0,[Be]=C1N(CCl)C=CN1C(C)(C)C,[Be]=C1N(C)C=CN1Cc1ccc(OC)cc1,0.2459016393442623,log P + G parameter,False
[Be]=C1N(CCl)C=CN1C(C)(C)C,2.06629,34.92758236511221,0,0,[Be]=C1N(CCl)C=CN1C(C)(C)C,[Be]=C1N(CCl)C=CN1C(C)(C)C,1.0,log P + G parameter,True
[Be]=C1N(CCl)C=CN1C(C)(C)C,2.06629,34.92758236511221,0,0,[Be]=C1N(CCl)C=CN1C(C)(C)C,[Be]=C1N(C)C=CN1C(C)c1cccc(NC)c1,0.2,G parameter,False
[Be]=C1N(CCl)C=CN1C(C)(C)C,2.06629,34.92758236511221,0,0,[Be]=C1N(CCl)C=CN1C(C)(C)C,[Be]=C1N(CCl)C=CN1C(C)(C)C,1.0,G parameter,True
[Be]=C1N(CCl)C=CN1C(C)(C)C,2.06629,34.92758236511221,0,0,[Be]=C1N(CCl)C=CN1C(C)(C)C,[Be]=C1N(CCl)C=CN1C(C)(C)C,1.0,log P - G parameter,False
[Be]=C1N(CCl)C=CN1C(C)(C)C,2.06629,34.92758236511221,0,0,[Be]=C1N(CCl)C=CN1C(C)(C)C,[Be]=C1N(C)C=CN1c1cc(Cl)nc(C)n1,0.22033898305084745,log P - G parameter,True
[Be]=C(SC=C(C)OC)N(C)C,1.78519,33.40760783065414,0,0,[Be]=C(SC=C(C)OC)N(C)C,[Be]=C(SC=C(C)C)N(C)c1ccc(Br)cc1,0.2909090909090909,log P,False
[Be]=C(SC=C(C)OC)N(C)C,1.78519,33.40760783065414,0,0,[Be]=C(SC=C(C)OC)N(C)C,[Be]=C(SC=C(OC)OC)N(C)C,0.6388888888888888,log P,True
[Be]=C(SC=C(C)OC)N(C)C,1.78519,33.40760783065414,0,0,[Be]=C(SC=C(C)OC)N(C)C,[Be]=C(SCCOC)N(C)C,0.38461538461538464,log P + G parameter,False
[Be]=C(SC=C(C)OC)N(C)C,1.78519,33.40760783065414,0,0,[Be]=C(SC=C(C)OC)N(C)C,[Be]=C(SC=C(C)OC)N(C)C,1.0,log P + G parameter,True
[Be]=C(SC=C(C)OC)N(C)C,1.78519,33.40760783065414,0,0,[Be]=C(SC=C(C)OC)N(C)C,[Be]=C(NC)SCC(=C)OC,0.22727272727272727,G parameter,False
[Be]=C(SC=C(C)OC)N(C)C,1.78519,33.40760783065414,0,0,[Be]=C(SC=C(C)OC)N(C)C,[Be]=C(SC=C(C)OC)N(C)C,1.0,G parameter,True
[Be]=C(SC=C(C)OC)N(C)C,1.78519,33.40760783065414,0,0,[Be]=C(SC=C(C)OC)N(C)C,[Be]=C(SC=C(C)OC)N(C)C,1.0,log P - G parameter,False
[Be]=C(SC=C(C)OC)N(C)C,1.78519,33.40760783065414,0,0,[Be]=C(SC=C(C)OC)N(C)C,[Be]=C(NC)SCC(=O)OC,0.22727272727272727,log P - G parameter,True
[Be]=C1NC(=O)C=CN1c1cccc(C)c1,1.44121,29.02275982810759,0,0,[Be]=C1NC(=O)C=CN1c1cccc(C)c1,[Be]=C1Sc2ccccc2N1c1cc(C)cc(CC)c1,0.2972972972972973,log P,False
[Be]=C1NC(=O)C=CN1c1cccc(C)c1,1.44121,29.02275982810759,0,0,[Be]=C1NC(=O)C=CN1c1cccc(C)c1,[Be]=C1NC(=O)N(c2ccccc2)C=C1N,0.3770491803278688,log P,True
[Be]=C1NC(=O)C=CN1c1cccc(C)c1,1.44121,29.02275982810759,0,0,[Be]=C1NC(=O)C=CN1c1cccc(C)c1,[Be]=C(NC)c1cccc(N2CNCC(=O)C2(C)C)c1,0.2702702702702703,log P + G parameter,False
[Be]=C1NC(=O)C=CN1c1cccc(C)c1,1.44121,29.02275982810759,0,0,[Be]=C1NC(=O)C=CN1c1cccc(C)c1,[Li]<-n1cccc(-c2nncn2-c2cccc(F)c2)c1,0.22784810126582278,log P + G parameter,True
[Be]=C1NC(=O)C=CN1c1cccc(C)c1,1.44121,29.02275982810759,0,0,[Be]=C1NC(=O)C=CN1c1cccc(C)c1,[Be]=C(NC)c1cccc(N2COCC2(C)N)c1,0.2191780821917808,G parameter,False
[Be]=C1NC(=O)C=CN1c1cccc(C)c1,1.44121,29.02275982810759,0,0,[Be]=C1NC(=O)C=CN1c1cccc(C)c1,[Li]<-n1cccc(-c2cccc([N+](=O)[O-])c2)c1,0.22535211267605634,G parameter,True
[Be]=C1NC(=O)C=CN1c1cccc(C)c1,1.44121,29.02275982810759,0,0,[Be]=C1NC(=O)C=CN1c1cccc(C)c1,[Li]<-n1ccc(-c2cc(C)cc(F)c2)cc1,0.2537313432835821,log P - G parameter,False
[Be]=C1NC(=O)C=CN1c1cccc(C)c1,1.44121,29.02275982810759,0,0,[Be]=C1NC(=O)C=CN1c1cccc(C)c1,[Be]=C1C2c3ccccc3C1(N)NCN2C(C)=O,0.2191780821917808,log P - G parameter,True
[Li]<-O=C(C=C)Nc1cccc(C)c1C,2.4279400000000004,29.635524431004296,0,0,[Li]<-O=C(C=C)Nc1cccc(C)c1C,[Li]<-S=C(C=Cc1c(C)cccc1C)c1ccccc1,0.2602739726027397,log P,False
[Li]<-O=C(C=C)Nc1cccc(C)c1C,2.4279400000000004,29.635524431004296,0,0,[Li]<-O=C(C=C)Nc1cccc(C)c1C,[Li]<-O=C(C=C)Nc1ccccc1C,0.6818181818181818,log P,True
[Li]<-O=C(C=C)Nc1cccc(C)c1C,2.4279400000000004,29.635524431004296,0,0,[Li]<-O=C(C=C)Nc1cccc(C)c1C,[Be]=C(NCC=C)c1ccc(C)cc1,0.23333333333333334,log P + G parameter,False
[Li]<-O=C(C=C)Nc1cccc(C)c1C,2.4279400000000004,29.635524431004296,0,0,[Li]<-O=C(C=C)Nc1cccc(C)c1C,[Li]<-O=C(C=C)Nc1c(C)cccc1C,0.6888888888888889,log P + G parameter,True
[Li]<-O=C(C=C)Nc1cccc(C)c1C,2.4279400000000004,29.635524431004296,0,0,[Li]<-O=C(C=C)Nc1cccc(C)c1C,[Be]=C(NCC=C)c1ccc(C)cc1,0.23333333333333334,G parameter,False
[Li]<-O=C(C=C)Nc1cccc(C)c1C,2.4279400000000004,29.635524431004296,0,0,[Li]<-O=C(C=C)Nc1cccc(C)c1C,[Li]<-O=C(C=C)Nc1c(C)cccc1C,0.6888888888888889,G parameter,True
[Li]<-O=C(C=C)Nc1cccc(C)c1C,2.4279400000000004,29.635524431004296,0,0,[Li]<-O=C(C=C)Nc1cccc(C)c1C,[Li]<-N(=CC=C)c1cc(C)cc(C)c1,0.23728813559322035,log P - G parameter,False
[Li]<-O=C(C=C)Nc1cccc(C)c1C,2.4279400000000004,29.635524431004296,0,0,[Li]<-O=C(C=C)Nc1cccc(C)c1C,[Be]=C(NC)c1cccc(C)c1,0.25925925925925924,log P - G parameter,True
[Li]<-S=C(NC)C(=C)C,1.1093,34.36256565335031,0,0,[Li]<-S=C(NC)C(=C)C,[Li]<-S=C(NC)C(=C)C,1.0,log P,False
[Li]<-S=C(NC)C(=C)C,1.1093,34.36256565335031,0,0,[Li]<-S=C(NC)C(=C)C,[Li]<-S=C(NC)C(N)=O,0.48148148148148145,log P,True
[Li]<-S=C(NC)C(=C)C,1.1093,34.36256565335031,0,0,[Li]<-S=C(NC)C(=C)C,[Li]<-S=C(NC)C(=C)C,1.0,log P + G parameter,False
[Li]<-S=C(NC)C(=C)C,1.1093,34.36256565335031,0,0,[Li]<-S=C(NC)C(=C)C,[Li]<-S=C(NC)C(=C)C,1.0,log P + G parameter,True
[Li]<-S=C(NC)C(=C)C,1.1093,34.36256565335031,0,0,[Li]<-S=C(NC)C(=C)C,[Li]<-S=C(NC)C(=C)C,1.0,G parameter,False
[Li]<-S=C(NC)C(=C)C,1.1093,34.36256565335031,0,0,[Li]<-S=C(NC)C(=C)C,[Li]<-S=C(NC)C(=C)C,1.0,G parameter,True
[Li]<-S=C(NC)C(=C)C,1.1093,34.36256565335031,0,0,[Li]<-S=C(NC)C(=C)C,[Li]<-S=C(NC)C(=C)C,1.0,log P - G parameter,False
[Li]<-S=C(NC)C(=C)C,1.1093,34.36256565335031,0,0,[Li]<-S=C(NC)C(=C)C,[Be]=C(NC)C(=C)C,0.4230769230769231,log P - G parameter,True
[Li]<-S=C(C)NC(C)OCc1ccccc1,2.4861000000000004,31.45790227598281,0,0,[Li]<-S=C(C)NC(C)OCc1ccccc1,[Li]<-S=C(C)c1cscc1-c1ccccc1C,0.29850746268656714,log P,False
[Li]<-S=C(C)NC(C)OCc1ccccc1,2.4861000000000004,31.45790227598281,0,0,[Li]<-S=C(C)NC(C)OCc1ccccc1,[Li]<-S=C(C)NC(C)O,0.3191489361702128,log P,True
[Li]<-S=C(C)NC(C)OCc1ccccc1,2.4861000000000004,31.45790227598281,0,0,[Li]<-S=C(C)NC(C)OCc1ccccc1,[Li]<-S=C(C)NC(C)OCc1ccccc1,1.0,log P + G parameter,False
[Li]<-S=C(C)NC(C)OCc1ccccc1,2.4861000000000004,31.45790227598281,0,0,[Li]<-S=C(C)NC(C)OCc1ccccc1,[Li]<-S=C(C)NC(C)OCc1ccccc1,1.0,log P + G parameter,True
[Li]<-S=C(C)NC(C)OCc1ccccc1,2.4861000000000004,31.45790227598281,0,0,[Li]<-S=C(C)NC(C)OCc1ccccc1,[Be]=C(N)NNC(C)c1cccc(OC)c1,0.22058823529411764,G parameter,False
[Li]<-S=C(C)NC(C)OCc1ccccc1,2.4861000000000004,31.45790227598281,0,0,[Li]<-S=C(C)NC(C)OCc1ccccc1,[Li]<-S=C(C)NC(C)OCc1ccccc1,1.0,G parameter,True
[Li]<-S=C(C)NC(C)OCc1ccccc1,2.4861000000000004,31.45790227598281,0,0,[Li]<-S=C(C)NC(C)OCc1ccccc1,[Li]<-S=C(C)NC(C)OCc1ccccc1,1.0,log P - G parameter,False
[Li]<-S=C(C)NC(C)OCc1ccccc1,2.4861000000000004,31.45790227598281,0,0,[Li]<-S=C(C)NC(C)OCc1ccccc1,[Li]<-S=C(C)NC(C)O,0.3191489361702128,log P - G parameter,True
[Be]=C1CC=CCOC1,1.04419,29.93792774152475,0,0,[Be]=C1CC=CCOC1,[Be]=C1C=CCOCC1,0.3939393939393939,log P,False
[Be]=C1CC=CCOC1,1.04419,29.93792774152475,0,0,[Be]=C1CC=CCOC1,[Be]=C1C=CCOCC1,0.3939393939393939,log P,True
[Be]=C1CC=CCOC1,1.04419,29.93792774152475,0,0,[Be]=C1CC=CCOC1,[Be]=C1C=CCOCC1,0.3939393939393939,log P + G parameter,False
[Be]=C1CC=CCOC1,1.04419,29.93792774152475,0,0,[Be]=C1CC=CCOC1,[Be]=C1C=CCOCC1,0.3939393939393939,log P + G parameter,True
[Be]=C1CC=CCOC1,1.04419,29.93792774152475,0,0,[Be]=C1CC=CCOC1,[Be]=C1C=CCOCC1,0.3939393939393939,G parameter,False
[Be]=C1CC=CCOC1,1.04419,29.93792774152475,0,0,[Be]=C1CC=CCOC1,[Be]=C1COC(P)C1,0.23529411764705882,G parameter,True
[Be]=C1CC=CCOC1,1.04419,29.93792774152475,0,0,[Be]=C1CC=CCOC1,[Be]=C1C=CCOCC1,0.3939393939393939,log P - G parameter,False
[Be]=C1CC=CCOC1,1.04419,29.93792774152475,0,0,[Be]=C1CC=CCOC1,[Be]=C1C=CCOCC1,0.3939393939393939,log P - G parameter,True
[Li]<-n1c(C(=C)C)cc(C)n1C,1.76162,33.85325481457902,0,0,[Li]<-n1c(C(=C)C)cc(C)n1C,[Li]<-n1c(-c2ccccc2)c(C)cn1C(=C)C,0.2631578947368421,log P,False
[Li]<-n1c(C(=C)C)cc(C)n1C,1.76162,33.85325481457902,0,0,[Li]<-n1c(C(=C)C)cc(C)n1C,[Li]<-[nH]1nc(N)c(C)c1C(=C)C,0.24444444444444444,log P,True
[Li]<-n1c(C(=C)C)cc(C)n1C,1.76162,33.85325481457902,0,0,[Li]<-n1c(C(=C)C)cc(C)n1C,[Li]<-[nH]1nc(N)c(C)c1C(=C)C,0.24444444444444444,log P + G parameter,False
[Li]<-n1c(C(=C)C)cc(C)n1C,1.76162,33.85325481457902,0,0,[Li]<-n1c(C(=C)C)cc(C)n1C,[Li]<-n1c(C(=C)C)cc(C)n1C,1.0,log P + G parameter,True
[Li]<-n1c(C(=C)C)cc(C)n1C,1.76162,33.85325481457902,0,0,[Li]<-n1c(C(=C)C)cc(C)n1C,[Li]<-[nH]1nc(N)c(C)c1C(=C)C,0.24444444444444444,G parameter,False
[Li]<-n1c(C(=C)C)cc(C)n1C,1.76162,33.85325481457902,0,0,[Li]<-n1c(C(=C)C)cc(C)n1C,[Li]<-n1c(C(=C)C)cc(C)n1C,1.0,G parameter,True
[Li]<-n1c(C(=C)C)cc(C)n1C,1.76162,33.85325481457902,0,0,[Li]<-n1c(C(=C)C)cc(C)n1C,[Li]<-[nH]1nc(N)c(C)c1C(=C)C,0.24444444444444444,log P - G parameter,False
[Li]<-n1c(C(=C)C)cc(C)n1C,1.76162,33.85325481457902,0,0,[Li]<-n1c(C(=C)C)cc(C)n1C,[Li]<-[nH]1nc(N)c(C)c1C(=C)C,0.24444444444444444,log P - G parameter,True
[Be]=C1N(C)C=CN1Cc1cccnc1,1.29649,30.97246538277893,0,0,[Be]=C1N(C)C=CN1Cc1cccnc1,[Li]<-S=P(CC)(c1ccccc1)c1cccnc1,0.2714285714285714,log P,False
