log P,Exact cone angle ($^\circ$)
-0.43230000000000013,186.75971089244106
2.3993,198.574301623607
6.084200000000005,185.42743922637771
4.5747000000000035,207.43991371925128
4.5115000000000025,206.6309041476523
3.714500000000002,210.43486194873043
-0.7060999999999993,174.52348311805437
3.921400000000003,206.3535601744715
5.286600000000005,224.58794850617883
4.166700000000002,194.41475458960863
7.0086000000000075,176.88336514655865
8.314500000000006,212.5779013412371
0.6866,166.65047340592872
7.139700000000009,208.5147380860605
3.4514000000000022,208.3477370372303
2.3451000000000004,255.297398276468
5.895600000000005,186.10273306462
4.473790000000005,205.61507757193533
0.37368000000000023,204.66028726541336
2.1616,207.56913292660204
2.8595000000000015,200.97349567968064
1.96569,212.03218324086973
3.810900000000002,198.74216455906722
2.874500000000001,294.41851438051725
2.8332000000000015,223.08089458554338
8.521800000000006,264.74761823906783
3.692000000000002,231.81127919202743
6.240000000000003,183.91656310432577
9.1764,220.59630136752676
1.0215999999999998,193.717027331428
0.8682,174.83979508393054
2.4132000000000007,205.17524864458153
6.711840000000005,212.53906473570157
-0.5748,194.678040348296
-0.4053299999999999,189.238797314755
4.571000000000003,207.05783779032444
6.379840000000006,282.5922022404904
6.422500000000006,248.4808820441385
1.1158999999999994,182.99814938063824
8.016880000000008,247.85392855610183
2.7776400000000008,246.81419150058812
9.971199999999994,287.82508551283814
3.432400000000002,205.09122355961972
7.321180000000007,313.15321449245045
0.30000000000000004,211.2204052023135
5.079000000000005,204.0313225135599
9.238499999999998,201.66241771273891
2.2202,200.71119866510335
3.596300000000002,245.18238967552352
6.419300000000007,220.78049727713022
4.146600000000003,208.4684124507478
2.3884,188.22724770868663
0.9497899999999999,185.97055100946858
-1.488399999999998,209.99666311244195
2.8225000000000007,187.05745822512907
2.3454999999999995,230.51025001124668
8.034200000000004,217.481985718063
0.8295999999999999,203.72372965944894
3.0832000000000015,176.39739849527834
1.0332999999999997,192.1965184029049
4.016680000000004,193.22459029871777
2.8421200000000004,220.9084162092194
-1.7353,189.60064623468617
1.9203,212.09130755302925
1.7258,219.95885843796512
8.452800000000005,215.1599593810989
2.704300000000001,209.5157661996527
3.7570000000000023,204.25362364472227
5.919300000000006,211.24459244171086
2.2393,184.85631079286355
4.872600000000003,205.2773579866296
6.426600000000006,225.415496987091
5.380100000000004,198.69884590282373
7.634600000000008,257.6858770204127
0.21539999999999998,226.28262474829526
6.824600000000007,196.56527936177744
5.610800000000006,284.265253385097
4.468500000000003,192.5944776857441
3.5108000000000024,193.09778908459145
1.8661899999999998,208.32418407451217
1.7031999999999998,175.3062730569433
3.801820000000002,218.8802460865581
3.871800000000003,236.3714622432047
5.676700000000005,237.4494419186484
3.140620000000001,195.93404663388108
7.301400000000007,235.73329206378833
6.011800000000006,179.47523507003834
2.8034800000000013,216.89576036339685
-0.18830000000000008,195.8402095087382
1.3653,203.9061023419592
5.907500000000005,209.831628384563
1.0892,236.31074485858443
1.7167999999999999,196.75179339364004
4.334900000000002,201.1105148902434
3.274000000000002,207.88676315938
5.150300000000002,200.16764582563232
3.4011800000000028,213.79049453521893
9.018300000000004,218.74340487512623
0.2352999999999999,195.78662179202058
0.5403,171.25271622073507
4.8038000000000025,192.87534759571807
-1.0124,215.11759805138507
7.483800000000005,256.3938608860356
4.134399999999999,201.3051611332206
5.597800000000006,211.48557661982036
4.626400000000004,194.80306838301416
2.8337000000000003,210.64611519883144
2.0572,189.1905614288284
0.07090000000000013,194.37604997422886
0.8978999999999999,183.22873639984624
3.4935000000000027,208.93337713731412
3.286640000000002,229.0757651040609
3.994000000000003,220.0904586303334
5.657300000000005,211.66219680985014
0.1868399999999999,197.95502462577807
2.430300000000001,304.7601522944062
3.626820000000002,197.25227352002105
2.4970000000000008,199.36709832986034
3.482300000000002,193.7966967322904
6.258190000000006,222.10014820550848
3.289900000000002,195.17910876906691
2.448620000000001,201.85052437328315
6.577800000000005,221.24408175281738
3.871540000000002,198.86555975884858
1.20252,199.54025767986968
7.533600000000008,210.76059946375824
2.2649,218.9189812116654
3.583000000000002,190.66994122713038
1.5131,213.69609812633797
3.409880000000002,264.14764388382616
6.077600000000005,240.00322438396842
4.2676000000000025,195.649027686517
1.8170999999999997,194.3236052043857
2.8920000000000012,194.03972998613963
4.759300000000004,214.8472503688888
6.952400000000008,235.93833345041415
4.603400000000002,210.72876472656856
2.36348,211.8245571047828
2.2013999999999996,190.60612462278206
2.911200000000001,207.86968961734883
3.5680000000000023,221.37089992279985
-0.5446,149.0668003872045
3.9470800000000033,238.4143523280655
7.438300000000007,248.09781524379116
3.6187000000000022,178.83432894017
11.329699999999985,236.57385106870555
3.0444700000000013,179.13432715079568
6.974600000000009,224.343109566447
1.5547999999999997,225.51199003507568
3.922100000000002,200.81786298435455
4.029800000000003,211.427603848848
8.054680000000008,216.61730036481876
1.1281999999999999,193.74690172559633
6.117000000000004,176.3317152073931
2.5113000000000003,204.8231108395651
2.4269000000000007,176.14520174653043
1.384800000000001,221.9152542071894
0.33329999999999993,175.84925645674144
2.976400000000001,273.5518817178681
3.0744000000000016,225.31362977936968
6.690500000000007,220.5946440919787
2.641490000000001,203.35614484142687
7.800600000000007,220.8400791352882
2.2236000000000002,209.22747098813798
2.9000800000000018,206.41543313782026
4.204030000000002,203.35595774781945
2.4218,200.09340758469943
6.182700000000006,190.2396266569094
0.3349000000000022,250.4800872399485
3.506400000000003,220.85578537721648
2.760440000000001,195.0583157001701
3.1651000000000007,227.3390943619437
5.549020000000004,219.9552169573193
1.1208,204.4665865016708
5.726590000000006,212.13966950861644
3.782180000000003,213.79820475592956
8.302000000000007,233.94174768739117
3.3583000000000016,204.18318440083567
2.09903,197.88726104900238
2.6918000000000006,199.71597836941237
2.09252,204.8284372337107
4.359100000000003,190.44561322732415
0.04140000000000099,213.45436514365753
4.602240000000004,214.5023396647704
3.927100000000003,194.85620428491058
7.401800000000004,226.32501049790545
4.207300000000003,187.54517590810596
1.9667999999999997,273.31484598531443
1.81908,211.82242107823305
5.175960000000004,205.8762753912796
5.424400000000004,212.3496464559066
5.430600000000005,233.44609161271424
1.8455,202.91234471050936
6.4492000000000065,242.21122640923596
1.6094,167.34562910664926
3.575000000000003,290.84599682786484
2.6793200000000006,208.81489435824693
2.888700000000001,197.9440223036729
6.032400000000005,219.53689346219224
5.805280000000005,191.65371976477115
3.5947000000000022,195.9440761282248
2.7098000000000004,200.57178281037497
7.863200000000008,210.36473424222987
9.527399999999997,245.21442314310696
4.698240000000004,200.79359566372008
1.6799999999999997,222.17832475629854
3.9464000000000024,191.91089340957743
0.027200000000001223,238.87850331693576
2.9891000000000014,184.49407512841918
4.691200000000003,203.1066282861612
0.8234899999999998,196.6181610545846
3.659200000000003,203.66093063021395
2.0721,156.716730070324
3.6686000000000014,207.69575279439766
2.8028000000000013,198.34942390962323
1.9311999999999996,260.5895135684886
2.711080000000001,230.86437460683328
4.423700000000004,191.61780057356734
5.405600000000004,216.57686456810637
0.6550000000000002,206.21897972560365
-0.017599999999996507,227.85484072204588
0.05558000000000041,209.5657334459148
1.8656,182.4830736467682
0.72837,169.4855991682393
4.391400000000004,203.25273926318383
3.993000000000002,208.3846587889796
4.399500000000003,197.6282044196834
2.07949,210.8024651883399
5.096900000000004,185.94172176509807
3.6048000000000027,210.17454979703336
5.030600000000004,223.46205669415318
1.1459599999999999,174.65600875510648
1.9225999999999999,197.52863587600973
2.3667000000000007,217.69939188552377
-0.0370899999999999,176.5527444000683
5.207300000000004,199.0693976532821
0.3914999999999996,191.85738781154322
3.2559000000000022,195.13673643613765
2.1248999999999993,195.10536460263563
3.449040000000002,235.5579729773445
1.5835,193.36386151523982
1.9089,207.69206866721268
3.016000000000002,197.66468049741417
2.6249000000000002,202.31471823654607
3.2787900000000016,214.230771117251
4.352600000000003,231.77021671519822
0.21499999999999997,172.21119147791492
0.6164000000000001,162.06676759842352
3.188220000000002,193.87380380306777
4.867700000000004,216.37236345147525
5.572600000000006,225.83489181562027
5.772300000000006,224.04568030446745
1.7242999999999993,201.655117743669
3.768900000000003,213.45540503523642
3.3725000000000014,195.5742927401226
2.802500000000001,205.27935340504266
1.0377000000000007,275.79234954039345
4.101800000000002,253.81937980118624
9.634979999999997,241.83845862083692
3.6328400000000025,217.99936717493537
5.500400000000005,214.55684376785294
1.8191999999999995,203.86563255019223
6.238600000000007,216.91959298091467
4.680200000000004,210.59081080219997
2.889800000000001,204.95695608550704
4.278830000000004,189.4487386859148
0.9335999999999999,187.43207810298586
1.13919,165.4421251815503
2.2530200000000002,209.12237071055225
4.0610000000000035,168.11313712071646
5.503200000000005,222.80200387889232
9.1278,225.99908461468456
3.7307000000000023,190.30410622897386
2.8355000000000006,179.81491722462292
8.140100000000004,210.16008367991773
8.844400000000004,255.75607455652997
4.706640000000002,213.00853800504754
2.2466,194.9316668104393
5.360200000000003,235.319889414515
4.873600000000003,217.5089350782769
5.515200000000005,225.70935155647533
3.062000000000001,247.1571729431324
2.7559900000000015,221.99949912109312
3.0847000000000016,186.22146176467876
7.583500000000008,210.76474738902152
4.1096800000000036,214.4775446014153
2.791690000000001,216.95298263604127
3.699720000000002,196.68783803035447
7.673700000000006,218.32814809793996
3.6294800000000027,218.32480640321674
-0.07099999999999995,194.65464827793414
4.435100000000004,217.5663825621037
2.832200000000001,199.12741700010707
3.541400000000001,194.59517907636925
4.066100000000003,212.28125765035873
2.0756,187.16746811373588
6.604740000000006,196.28304283456555
1.0449000000000002,203.40573871151227
5.717200000000006,223.4068135118868
3.9940000000000024,204.5425636841662
6.481620000000006,203.57995451040546
0.8253999999999992,213.9958781028823
1.8409399999999998,211.3818556106622
2.2356,218.72869115408412
4.308200000000002,205.59235887256798
2.8905000000000003,188.09348344752152
2.1078,201.36480407668108
5.505500000000004,248.5016969245011
-0.1970999999999985,185.98126511929465
3.2161300000000015,206.788954613166
6.587000000000008,283.6320520377395
9.717499999999998,236.25100086631898
3.6096000000000013,197.56040683748557
-0.6617199999999999,200.27289396461381
8.01040000000001,212.65768612307667
6.441380000000006,234.01281191044126
2.7916000000000007,206.7853153004897
2.474,193.99915827391152
0.44340000000000007,181.5795730172883
2.635300000000001,201.78284633727677
1.431,201.17038149975036
7.5459000000000085,248.8841224689712
4.764300000000004,209.48119404700986
2.45202,199.61617373533602
3.148220000000002,188.65038946350307
6.356200000000006,223.34980198978622
1.2799,210.3743311477963
5.271900000000005,213.59882606554834
2.37329,211.8553521828643
3.2871000000000015,222.1587025922548
-0.10320000000000007,205.53734373090344
1.401,209.33049852725506
5.005700000000004,200.08102261951666
9.526599999999998,282.5071171520478
1.5399999999999998,200.73152585603756
7.145400000000009,193.86467898802752
6.422120000000006,210.29844516804323
6.596680000000006,226.73499653164987
5.110200000000004,211.01569380954965
-1.835499999999998,236.95361725953336
2.5378,192.8170561099456
0.28690000000000004,219.78152903433897
1.882,184.1250797395987
0.4293999999999998,189.93865731651687
4.450000000000003,225.6009281971151
1.4247999999999996,185.37346812911102
4.554200000000004,224.50584284609866
-0.12612999999999996,177.83643062562334
1.817,163.98897549738564
0.7758800000000001,251.78965047388158
-1.0455000000000003,205.0549181234289
7.9675200000000075,246.88301160192916
8.609700000000005,223.44601226732965
5.852600000000006,223.99640742994072
5.188890000000004,221.12714597553204
5.311600000000004,269.544510811668
3.811600000000002,196.17569978299423
0.24151000000000006,163.16631891291001
8.634300000000003,268.07956114813544
6.304300000000006,223.59239787835273
3.399840000000003,182.18453988206272
1.7076,193.97893221723632
2.5336999999999996,186.420883995894
4.972680000000006,262.7102344634217
3.955600000000003,218.50708968476053
2.3425000000000002,182.2567654295675
8.437200000000004,230.31785651420887
1.3352899999999996,193.67102114195364
4.576100000000004,189.44243677449717
6.182700000000006,199.30751710583544
4.255900000000004,182.42607509835526
3.6823200000000025,208.54825470667268
6.039000000000005,218.54235696437314
1.5889999999999997,239.71459924676407
2.936400000000001,191.36646032763977
7.221980000000007,205.45247291065996
7.3286800000000065,191.0199224525056
5.447420000000005,218.7769425551226
2.3528000000000002,199.58488921774074
2.3666800000000006,282.80322344269445
3.8054200000000025,208.2883650382828
0.8466999999999999,179.44455473791126
1.8422999999999998,240.41844617484585
5.384000000000005,212.19466083809021
2.993400000000001,195.62560154824868
4.9116000000000035,210.04182262364003
5.374980000000005,284.1371936349883
4.443100000000004,214.76123706805868
10.170899999999993,200.859314374477
6.192600000000007,229.88291437268097
3.8934000000000033,246.3258977118259
-0.13160000000000005,185.66737550103056
4.828800000000005,213.61684246883968
4.859900000000004,196.14358483053044
4.259300000000002,197.47354659085244
4.749600000000003,240.85236378240864
1.0154899999999998,180.84775997375496
0.2793999999999994,211.60012688324204
0.47390000000000015,237.54063921532844
0.8928,191.1935518660867
8.487000000000007,228.45674516932013
7.629800000000008,234.17593751963045
4.6494000000000035,205.25338288576418
7.136100000000005,269.9899741992384
2.2269999999999994,198.46349888456928
-1.7966000000000002,221.0055904570851
1.5385999999999997,190.972678503523
0.8341999999999998,205.96362665126318
7.278200000000007,264.83979833298133
3.059520000000001,215.9139404728549
5.563200000000005,230.77256167581166
5.632600000000005,231.1336821345347
4.3706400000000025,168.970180303441
4.6242000000000045,193.33641989676806
1.29649,190.63058962600826
2.7986000000000004,182.18737396974618
3.946100000000002,203.52340052298538
3.8294000000000024,209.31943151731525
5.041400000000004,201.82190372621642
5.507770000000003,190.69605142666984
6.9953000000000065,252.92702712890892
4.650200000000003,201.39139808858468
7.30830000000001,205.3947738389079
6.842400000000009,245.24146530355648
1.3599999999999999,180.93591067995726
4.355000000000003,214.8583634009267
3.366150000000002,220.45168659985373
1.5802999999999998,202.31108430199626
8.289300000000004,248.6339538805225
4.044700000000002,197.22167593337443
3.5630000000000015,204.61912733548309
3.7574600000000027,187.38125389933248
5.674200000000005,207.10449865514946
5.962700000000006,229.9013885612711
-1.14582,209.951560643481
1.883,193.10911847653222
1.51979,210.91967104902264
8.176800000000007,195.36285398445395
4.689620000000003,216.78777710236713
5.175700000000005,218.6913636893344
2.7043000000000013,220.52760994332735
2.602000000000001,194.65115702399203
7.349900000000007,192.33337956856153
3.8794000000000013,194.1801839620839
2.8034800000000013,212.19168280346491
-0.17510000000000003,180.00068460284345
3.224400000000001,204.1778734125162
5.398700000000005,242.33529261195235
3.445800000000001,203.01210304074584
9.0652,228.79182000636612
1.07927,193.7007547058622
4.0119000000000025,200.18137379214028
4.931300000000003,202.3115520358418
2.9461400000000015,215.32196723908027
1.6225699999999996,163.70713639914098
0.8896999999999999,189.77056593660305
2.4202000000000004,169.6543101266112
8.187100000000008,226.7015409510431
3.6488000000000023,230.4219597285601
5.416300000000006,222.02562609415116
6.401700000000007,212.59905466439656
3.6404000000000023,223.07029385849256
0.45864000000000005,205.27970121103792
1.5819,205.1160486875266
7.702400000000008,284.30325210432795
-0.02679999999999727,317.22711317172025
5.678800000000005,226.7208887157614
3.3739000000000017,188.52685937480487
3.988000000000002,247.74331360515544
3.0740000000000016,229.393367188965
5.082100000000003,219.79487725280342
0.4161800000000002,210.81700254215738
5.313500000000004,193.31185176672247
3.486500000000002,185.02687318948585
6.389200000000006,210.2197412186183
6.733840000000005,212.3696293608822
5.117600000000004,205.184060495441
2.46959,214.69054208610024
8.769600000000002,232.9116147932094
5.743740000000005,230.47241862825197
1.8186,188.278149745296
1.1780000000000002,237.84215750501764
6.068800000000006,244.92124410665434
1.97338,221.37907395489475
4.531400000000003,239.66685104602703
5.031590000000005,163.96605734713847
2.5786,220.8903907386238
6.919800000000007,265.36348147314
5.924420000000006,220.92971106093844
4.7870000000000035,233.57938372058388
2.57228,247.51894927772676
6.012000000000006,213.2668165570662
0.6622999999999999,206.41363401988355
1.4829999999999999,197.16535039064195
3.0947200000000006,197.20523815856498
0.5614000000000006,238.63798285719
3.9140000000000024,210.25429700094872
3.5065000000000026,188.15333132064987
3.6903000000000024,183.58541000299562
4.1682000000000015,209.6378389626987
2.9735000000000014,210.20844591885424
3.6949000000000014,176.73649887053318
3.708940000000003,182.88578962086996
3.397000000000002,224.67513584954514
-0.2565999999999997,192.90875143190328
3.5855400000000026,221.18246224095077
2.386400000000001,168.94845479633366
2.3651999999999997,191.43263251062172
3.057850000000001,190.96506292798963
2.03348,214.03147595296798
3.5455000000000023,182.3180865631942
5.367600000000006,221.3712643162347
1.5711999999999997,203.8876686165309
4.407100000000003,203.03554284028442
2.4183000000000003,183.69689157919078
3.449040000000002,195.41987134091966
3.296800000000002,205.85450083357
0.6213899999999998,214.442830129606
6.261740000000006,227.27155011312132
4.613100000000004,252.9539690510231
11.05319999999999,206.2599076992269
0.6809000000000002,207.73863542692877
3.9050800000000034,257.3792091458942
3.9608000000000025,207.73361392978677
6.5571400000000075,212.10536466064823
4.724600000000004,209.13323220456385
1.3409,236.41351866842325
5.8460000000000045,222.74705558330328
3.659690000000003,212.14955523760338
6.293450000000006,218.5178382722221
4.259400000000002,205.70423238672353
2.7677900000000006,187.15785389017896
4.097300000000003,196.85553794068625
2.0662,280.04461766729094
1.5504399999999998,194.51987411050172
7.112400000000007,273.8631738973278
4.015840000000003,239.94691753149124
3.497160000000002,189.60316755118853
0.7665999999999997,212.05729862711564
0.38459999999999994,202.96314262238445
5.806400000000005,184.95138160850908
2.832200000000001,203.17979680167403
2.7372000000000014,200.28589863175998
2.4205000000000005,187.22630109003555
6.195380000000005,214.5647439581292
2.8650800000000007,202.64180285033137
0.6866,193.85472773010946
4.886780000000004,230.50459867624642
3.8758000000000017,234.74177002513105
4.3834000000000035,184.00302026373458
1.0064899999999999,212.24520665712268
5.065800000000004,211.49990828429085
2.9343000000000012,188.54309687269338
2.4359200000000003,207.3578213929736
2.03008,280.82442910658204
4.8244000000000025,188.36777019054142
2.1163800000000004,230.06491294365608
-1.375599999999999,192.79852499346774
2.1704,181.404190057634
3.2504000000000017,271.9347381955178
2.995800000000002,233.22565137581833
3.0044000000000013,261.58736825565535
0.04090000000000127,240.92882124498374
1.3263999999999998,184.0095329282424
2.6590000000000007,209.2073418719549
3.5680000000000023,261.63616514265976
-0.7077,172.22125722991936
5.247600000000004,194.95225726688503
7.189500000000008,254.29820421722582
5.988480000000005,192.17503410881548
9.280999999999999,224.19466774010039
3.2843000000000018,211.212087755241
3.835600000000003,203.06796661927012
5.858400000000006,221.64734910956855
3.6057200000000025,217.31612920399846
1.4224,216.9935549643293
3.8590000000000018,206.50756877315678
2.2287799999999995,207.9062255168518
1.3525999999999998,187.14034863952432
3.5488800000000023,215.81305850329576
3.6880000000000024,235.7120393135459
3.749900000000003,202.9056934628546
1.0572000000000001,198.2290435912734
4.158800000000003,210.2897127901271
0.6622999999999999,178.972286626455
3.8106000000000027,212.90710805213584
3.0530000000000017,195.80673800069505
7.946300000000007,232.22852515407553
2.1642,223.8595133148972
5.652400000000005,226.68853008949858
4.651090000000004,212.89740249340983
4.023800000000003,225.58485258931572
2.8002000000000002,219.31062683533295
2.680900000000001,206.88649437979123
6.295500000000006,215.14988735390355
3.608500000000003,221.47551254067716
6.9770000000000065,205.7387191857831
3.6455400000000022,215.0405357242481
0.6131899999999999,168.60976888632553
1.3079999999999998,199.58855777976427
1.36459,201.63040277836214
7.155990000000008,160.9330332003292
4.371720000000003,218.53852098676018
0.8462000000000005,179.58030901360672
2.5832000000000006,244.50201113121676
3.0021999999999993,199.03648260549164
2.7657000000000007,195.2917667548858
3.8724000000000025,203.28046871936036
8.5706,228.7898613803878
5.0674000000000055,210.05924104609127
6.093860000000005,203.89909194968993
1.7021000000000002,193.87039523388958
-1.8497999999999988,214.03200860765062
3.1439200000000014,196.29923562582863
2.5388,209.6443850199865
0.9417,211.1257867491021
1.8242,209.63810720539874
5.335100000000004,212.92615230827087
3.131400000000002,213.43102289149058
2.2531,179.57355572585317
2.575500000000001,236.80691901399712
5.445600000000004,206.12692399321705
-1.4716000000000005,167.5514927799698
7.1454000000000075,190.95149908954673
3.7965500000000025,201.59543979851915
0.3124,238.70866242579527
5.763590000000006,215.0405780671697
0.7997999999999998,164.58781183653286
3.3694000000000024,257.2353206153096
1.452,199.98135085894285
6.539600000000005,208.3851618081293
0.7444,173.3751748566394
6.569200000000006,186.8956210161499
4.992340000000004,236.70654900209954
4.631400000000004,214.19243518198095
3.877200000000003,202.07287827023052
7.966200000000009,269.8148408673359
6.4732900000000075,211.55691926903958
3.872600000000002,210.16455216841746
5.639400000000005,240.08191290143327
6.4604800000000075,215.57829492430446
1.8560999999999999,180.54912603851537
2.4719000000000007,212.90839459742622
6.316100000000007,234.83681272088393
0.9335999999999998,191.95013416150215
3.2188000000000017,202.93349145662972
3.412600000000002,224.1267222246556
5.014500000000004,204.43973680798163
2.9300000000000015,231.31921002626154
-1.506599999999999,216.4274055951792
2.0713399999999997,201.16409518054903
5.195400000000004,216.7818839310614
2.2173,198.0078703517154
6.134200000000005,198.06040451112685
0.5827999999999999,199.1842147226285
-1.9953999999999985,178.86149614889518
2.0628999999999995,212.88358564956397
4.6780000000000035,228.18195042954085
3.971200000000003,270.78190665531235
2.7878000000000007,198.1056780725934
2.530400000000001,208.61395921144643
6.460420000000007,253.89251974609985
5.178600000000004,215.52275640814884
3.6080000000000023,192.16380991356417
2.665790000000001,208.76497755419933
4.157600000000001,193.721569324456
0.8940999999999999,177.3235214819113
5.150300000000003,200.16507984910086
3.6629000000000023,289.0079927577724
3.6994000000000025,266.5823083564536
7.270200000000006,211.75982714662095
2.6907000000000005,201.91246428490211
8.239800000000006,234.9443225478412
-0.2987000000000002,197.1197943244729
7.096540000000008,203.6067644472548
3.8450000000000015,207.87291606805445
1.8866999999999996,245.70207007422522
3.2223000000000015,211.6794570796435
1.2527000000000001,200.5727319066072
-0.09360000000000002,204.715432990441
3.6148000000000016,210.81690457939317
7.3286800000000065,210.58088561912197
5.085700000000004,221.47741003972993
2.8756900000000014,208.76420628066091
3.4217200000000023,211.21281400116916
2.0892,220.97650306495657
3.1823000000000023,192.8718146904385
2.4528,199.17723653903892
5.675800000000006,228.45364008414623
9.671839999999998,226.7322142638093
0.3814000000000002,213.4655121851061
2.526700000000001,217.53229663629023
2.11498,208.10377397964285
6.261640000000006,210.596485997387
7.587000000000009,229.59856687952296
3.1827200000000015,264.46032020145304
3.8294000000000024,202.1585002171659
2.5847000000000007,222.69221737519737
3.372600000000002,226.82647810233766
3.223200000000001,257.6776153875879
2.2207,198.22573315364764
1.8504999999999998,182.49631838827426
2.4617000000000004,237.1663207153012
1.7664,232.08218377429074
6.131300000000005,225.41246632686176
5.985400000000005,241.0643765532493
6.029200000000006,199.54788374551615
6.533480000000006,208.8177830679325
4.098200000000003,187.27722498602085
3.7070000000000025,211.03723906575888
5.285400000000005,218.27197162100808
5.136800000000004,205.55770475976442
