Encoded SMILES,log P,G parameter,Denticity,Isomer
Clc1ccn2->[Ir]<-Nc2c1,1.3172,29.86630590482254,1,2
Brc1ccn2->[Ir]<-O=Cc2c1,1.6565999999999996,33.789590959732614,1,1
Brc1ccn2->[Ir]<-O=Cc2c1,1.6565999999999996,33.90100270571383,1,2
ClC1=O->[Ir]<-n2ccccc21,1.4606,33.63838930447238,1,1
ClC1=O->[Ir]<-n2ccccc21,1.4606,33.94079261499284,1,2
[Be]1->[Ir]<-n2ccccc2NC=1,1.0390899999999998,40.99156453923285,1,1
[Be]1->[Ir]<-n2ccccc2NC=1,1.0390899999999998,31.64889384052204,1,2
Cc1non2->[Ir]<-N=Cc12,0.3756899999999999,33.67022123189559,1,1
Cc1non2->[Ir]<-N=Cc12,0.3756899999999999,33.749801050453605,1,2
c1cn2->[Ir]<-NCc2s1,0.6018,33.20865828425911,1,1
c1cn2->[Ir]<-NCc2s1,0.6018,33.40760783065414,1,2
Brc1cccn2->[Ir]<-N=Nc12,2.50657,34.12382619767627,1,1
Brc1cccn2->[Ir]<-N=Nc12,2.50657,34.45010345376412,1,2
NCN1->[Ir]<-S=CN1,-1.046,36.20881744389623,1,1
NCN1->[Ir]<-S=CN1,-1.046,38.078943180009546,1,2
ON1->[Ir]<-N(O)CC1,-1.056,37.37864077669902,1,1
ON1->[Ir]<-N(O)CC1,-1.056,37.7924558332007,1,2
CC1=N2->[Ir]<-S=C2NC=C1,1.4476099999999998,33.980582524271846,1,1
CC1=N2->[Ir]<-S=C2NC=C1,1.4476099999999998,34.57743116345695,1,2
CN1(C)->[Ir]<-S=CN1,0.0098,38.83495145631069,1,1
CN1(C)->[Ir]<-S=CN1,0.0098,39.49546395034219,1,2
CC1C=N->[Ir]<-N=C1,0.92164,36.50326277256088,1,1
CC1C=N->[Ir]<-N=C1,0.92164,38.230144835269776,1,2
CC1=N->[Ir]<-N=C1C,1.06574,36.53509469998408,1,1
CC1=N->[Ir]<-N=C1C,1.06574,37.219481139583,1,2
NC(=O)COC1=S->[Ir]<-S=C1,-0.1845999999999996,36.52713671812828,1,1
NC(=O)COC1=S->[Ir]<-S=C1,-0.1845999999999996,36.45551488142607,1,2
CSC1=S->[Ir]<-S=C1SC,2.3672000000000004,35.98599395193379,1,1
CSC1=S->[Ir]<-S=C1SC,2.3672000000000004,36.0655737704918,1,2
c1cc2n(->[Ir]<-NC2)[nH]1,-0.1316000000000001,33.1449944294127,1,1
c1cc2n(->[Ir]<-NC2)[nH]1,-0.1316000000000001,31.3862804392806,1,2
CSC1=S->[Ir]<-n2cc(F)sc21,2.3207000000000004,35.11061594779564,1,1
CSC1=S->[Ir]<-n2cc(F)sc21,2.3207000000000004,35.27773356676746,1,2
c1cc2c(cn1)O->[Ir]<-N2,0.3694,31.09979309247175,1,1
c1cc2c(cn1)O->[Ir]<-N2,0.3694,30.94859143721153,1,2
CS1->[Ir]<-NC(P)=C1,0.9821,35.14244787521885,1,1
CS1->[Ir]<-NC(P)=C1,0.9821,29.181919465223626,1,2
Nc1cn2->[Ir]<-N(O)=Cc2s1,0.5334000000000001,34.33869170778291,1,1
Nc1cn2->[Ir]<-N(O)=Cc2s1,0.5334000000000001,34.57743116345695,1,2
FC1=O->[Ir]<-N2=C1C(F)=C(F)CC2,1.4778,33.375775903230945,1,1
FC1=O->[Ir]<-N2=C1C(F)=C(F)CC2,1.4778,33.97262454241604,1,2
[SeH]C1=N->[Ir]<-n2ccccc21,0.30777,34.07607830654146,1,1
[SeH]C1=N->[Ir]<-n2ccccc21,0.30777,34.61722107273595,1,2
CNC1=S->[Ir]<-S=C1SC,1.2236,36.0416998249244,1,1
CNC1=S->[Ir]<-S=C1SC,1.2236,42.702530638230144,1,2
CC1(O)C=N->[Ir]<-N=C1,0.0365399999999999,42.16138787203565,1,1
CC1(O)C=N->[Ir]<-N=C1,0.0365399999999999,39.113480821263735,1,2
C1CC2N->[Ir]<-O=C2N1,-1.1664,31.88763329619608,1,1
C1CC2N->[Ir]<-O=C2N1,-1.1664,32.07862486073532,1,2
CC1=O->[Ir]<-O=CC1C,0.4104,35.70746458698074,1,1
CC1=O->[Ir]<-O=CC1C,0.4104,35.79500238739456,1,2
P=N1->[Ir]<-Pc2ccncc21,1.5398999999999994,36.90911984720675,1,1
P=N1->[Ir]<-Pc2ccncc21,1.5398999999999994,36.017825879357,1,2
O=N1->[Ir]<-n2ccccc2C1,1.348,35.508515040585706,1,1
O=N1->[Ir]<-n2ccccc2C1,1.348,35.675632659557536,1,2
FC1=CC2=N(->[Ir]<-O=C2F)C(F)C1,1.4762000000000002,34.21932197994589,1,1
FC1=CC2=N(->[Ir]<-O=C2F)C(F)C1,1.4762000000000002,34.96737227439122,1,2
SC1=N->[Ir]<-n2ccccc21,1.3367699999999998,34.25911188922489,1,1
SC1=N->[Ir]<-n2ccccc21,1.3367699999999998,34.46601941747573,1,2
CC1=N(C)->[Ir]<-N(O)=C1,0.5371000000000001,34.99124621995862,1,1
CC1=N(C)->[Ir]<-N(O)=C1,0.5371000000000001,34.76842272799618,1,2
C[S+]1([O-])->[Ir]<-SCC1S,0.5506,36.43164093585867,1,1
C[S+]1([O-])->[Ir]<-SCC1S,0.5506,36.95686773834156,1,2
C=C1C=N->[Ir]<-N=C1C,1.23184,38.30176667197199,1,1
C=C1C=N->[Ir]<-N=C1C,1.23184,39.105522839407925,1,2
Nc1cccc2n1->[Ir]<-N2,0.2459999999999998,31.306700620722584,1,1
Nc1cccc2n1->[Ir]<-N2,0.2459999999999998,31.60114594938723,1,2
NC1N->[Ir]<-NC1[SeH],-2.5845,35.98599395193379,1,1
NC1N->[Ir]<-NC1[SeH],-2.5845,36.24860735317523,1,2
FC1=O->[Ir]<-N2=C1C(Cl)=CC(F)C2,1.3979,33.829380869011615,1,1
FC1=O->[Ir]<-N2=C1C(Cl)=CC(F)C2,1.3979,34.20340601623428,1,2
C#CC1=O->[Ir]<-n2ccccc21,0.8975,33.980582524271846,1,1
C#CC1=O->[Ir]<-n2ccccc21,0.8975,34.32277574407131,1,2
CCC1=N(O)->[Ir]<-NO1,0.0744000000000001,33.76571701416521,1,1
CCC1=N(O)->[Ir]<-NO1,0.0744000000000001,33.61451535890498,1,2
SC1S->[Ir]<-n2cccnc21,1.334799999999999,37.04440553875537,1,1
SC1S->[Ir]<-n2cccnc21,1.334799999999999,47.6444373706828,1,2
CC1=N->[Ir]<-n2cc[nH]c21,0.7974699999999999,33.43943975807735,1,1
CC1=N->[Ir]<-n2cc[nH]c21,0.7974699999999999,33.43148177622155,1,2
CNC(=O)NC1=S->[Ir]<-S=C1,0.2424999999999999,36.551010663695685,1,1
CNC(=O)NC1=S->[Ir]<-S=C1,0.2424999999999999,36.68629635524431,1,2
CC1=CS(C)->[Ir]<-N1,1.1694,27.3515836383893,1,1
CC1=CS(C)->[Ir]<-N1,1.1694,28.62486073531753,1,2
C1=[NH+][O-]->[Ir]<-n2ccccc21,-0.9211000000000004,37.08419544803438,1,1
C1=[NH+][O-]->[Ir]<-n2ccccc21,-0.9211000000000004,36.383893044723855,1,2
SC1S->[Ir]<-n2ccccc21,1.9398,48.957504376890014,1,1
SC1S->[Ir]<-n2ccccc21,1.9398,47.83542893522203,1,2
O=C(O)c1ccn2->[Ir]<-N=Nc2c1,1.4422700000000002,34.13974216138787,1,1
O=C1C=NN2(->[Ir]<-S=CN2)CN1,-1.1767000000000003,38.747413655896864,1,1
O=C1C=NN2(->[Ir]<-S=CN2)CN1,-1.1767000000000003,38.50867420022283,1,2
CN(C)C(=[NH2+])C1=S->[Ir]<-[S-]1,-1.4200999999999993,32.954002864873466,1,1
CN(C)C(=[NH2+])C1=S->[Ir]<-[S-]1,-1.4200999999999993,33.01766671971988,1,2
[SeH]C1[SeH]->[Ir]<-[SeH]C2([SeH])CC12,-1.5283000000000002,39.70237147859303,1,1
[SeH]C1[SeH]->[Ir]<-[SeH]C2([SeH])CC12,-1.5283000000000002,46.5064459653032,1,2
Cc1cccn2->[Ir]<-O=Cc12,1.20252,33.893044723858026,1,1
Cc1cccn2->[Ir]<-O=Cc12,1.20252,34.13974216138787,1,2
NN1->[Ir]<-n2ccccc2C=1,0.3742000000000002,34.70475887314977,1,1
NN1->[Ir]<-n2ccccc2C=1,0.3742000000000002,34.94349832882381,1,2
CN1->[Ir]<-n2c(F)cccc2N=1,1.9342,36.19290148018463,1,1
CN1->[Ir]<-n2c(F)cccc2N=1,1.9342,36.40776699029127,1,2
CN1(C)->[Ir]<-O=CC1O,-0.9347,39.80582524271844,1,1
CN1(C)->[Ir]<-O=CC1O,-0.9347,40.66528728314499,1,2
CNN1->[Ir]<-N(C)=NC=1C#N,0.12488,53.45376412541779,1,1
CNN1->[Ir]<-N(C)=NC=1C#N,0.12488,43.03676587617381,1,2
O=CS1->[Ir]<-Nc2cnccc21,0.9461000000000002,56.00827630113003,1,1
O=CS1->[Ir]<-Nc2cnccc21,0.9461000000000002,48.05825242718446,1,2
SC1=[Be]->[Ir]<-SC2NC=CC=C12,1.25419,48.2412860098679,1,1
SC1=[Be]->[Ir]<-SC2NC=CC=C12,1.25419,49.42702530638231,1,2
FC(F)(F)S1->[Ir]<-S(C(F)(F)F)CC1,3.492400000000001,42.583160910393126,1,1
FC(F)(F)S1->[Ir]<-S(C(F)(F)F)CC1,3.492400000000001,43.51424478752188,1,2
ON1->[Ir]<-Nc2cnccc21,0.4649,34.36256565335031,1,1
ON1->[Ir]<-Nc2cnccc21,0.4649,34.25911188922489,1,2
CC1=N->[Ir]<-PC2=C1OPO2,1.6255700000000002,36.367977081012256,1,1
CC1=N->[Ir]<-PC2=C1OPO2,1.6255700000000002,35.91437211523158,1,2
CN1->[Ir]<-n2c(c[nH]c2N)N=1,0.7054,35.16632182078625,1,1
CN1->[Ir]<-n2c(c[nH]c2N)N=1,0.7054,35.81887633296196,1,2
Cc1ccc2n(->[Ir]<-O=C2)c1,1.20252,33.7020531593188,1,1
Cc1ccc2n(->[Ir]<-O=C2)c1,1.20252,34.099952252108864,1,2
Cc1ccn2->[Ir]<-O=Cc2c1,1.20252,33.582683431481776,1,1
Cc1ccn2->[Ir]<-O=Cc2c1,1.20252,33.90896068756963,1,2
FC(F)(F)c1ccn2->[Ir]<-N=Nc2c1,2.7628700000000004,34.15565812509948,1,1
FC(F)(F)c1ccn2->[Ir]<-N=Nc2c1,2.7628700000000004,34.314817762215505,1,2
O=C(O)S1->[Ir]<-S(C(=O)O)CC1,1.8088,43.6097405697915,1,1
O=C(O)S1->[Ir]<-S(C(=O)O)CC1,1.8088,40.86423682954003,1,2
CN1(C)->[Ir]<-N=CC1=N,0.17484,38.15056501671176,1,1
CN1(C)->[Ir]<-N=CC1=N,0.17484,38.540506127646026,1,2
Cn12->[Ir]<-N=Nc1ncc2N,0.6647700000000001,38.978195129715104,1,1
Cn12->[Ir]<-N=Nc1ncc2N,0.6647700000000001,38.27789272640459,1,2
Brc1ccn2->[Ir]<-NCc2c1,1.3028,34.19544803437849,1,1
Brc1ccn2->[Ir]<-NCc2c1,1.3028,33.96466656056024,1,2
Clc1ccn2->[Ir]<-NCc2c1,1.1937,34.099952252108864,1,1
Clc1ccn2->[Ir]<-NCc2c1,1.1937,34.13974216138787,1,2
Cn1c2c(n(C)c1=O)=S->[Ir]<-S=2,0.6384000000000001,35.41301925831609,1,1
Cn1c2c(n(C)c1=O)=S->[Ir]<-S=2,0.6384000000000001,35.41301925831609,1,2
CN1(C)->[Ir]<-N=CC1,0.19757,38.08690116186535,1,1
CN1(C)->[Ir]<-N=CC1,0.19757,38.26993474454879,1,2
[SeH]C12C[SeH]->[Ir]<-[SeH]C1([SeH])C2,-1.3135000000000003,42.91739614833679,1,1
[SeH]C12C[SeH]->[Ir]<-[SeH]C1([SeH])C2,-1.3135000000000003,38.914531274868686,1,2
PC1=N->[Ir]<-n2ccccc21,1.2820699999999996,34.394397580773514,1,1
PC1=N->[Ir]<-n2ccccc21,1.2820699999999996,34.49785134489894,1,2
Cc1ccn2->[Ir]<-N=Nc2c1,2.05249,34.09199427025307,1,1
Cc1ccn2->[Ir]<-N=Nc2c1,2.05249,34.25911188922489,1,2
Brc1cccc2c1N->[Ir]<-N2,1.6135,31.76826356835906,1,1
Brc1cccc2c1N->[Ir]<-N2,1.6135,31.80009549578228,1,2
FC(F)(F)c1cccn2->[Ir]<-N=Nc12,2.7628700000000004,34.171574088811084,1,1
FC(F)(F)c1cccn2->[Ir]<-N=Nc12,2.7628700000000004,34.354607671494506,1,2
C1=NCN2->[Ir]<-N3=CC=NC3=C12,-0.0578,33.534935540346964,1,1
C1=NCN2->[Ir]<-N3=CC=NC3=C12,-0.0578,33.77367499602101,1,2
Brc1cccc2c1S->[Ir]<-PO2,2.9067000000000003,37.7765398694891,1,1
Brc1cccc2c1S->[Ir]<-PO2,2.9067000000000003,37.94365748846093,1,2
CC1(N)C=N->[Ir]<-N=C1,0.00294,38.59621200063663,1,1
CC1(N)C=N->[Ir]<-N=C1,0.00294,38.59621200063663,1,2
CN1(C)->[Ir]<-[Be]=CC(=N)C1,0.1558599999999999,45.949387235397104,1,1
CN1(C)->[Ir]<-[Be]=CC(=N)C1,0.1558599999999999,44.82731179372912,1,2
CP1(C)->[Ir]<-NC=C1,1.1578,34.23523794365749,1,1
CP1(C)->[Ir]<-NC=C1,1.1578,34.22727996180169,1,2
CC=C1C=N(O)->[Ir]<-O1C,0.9966,35.866624224096775,1,1
CC=C1C=N(O)->[Ir]<-O1C,0.9966,34.48989336304313,1,2
C=C1ON(=O)->[Ir]<-N1=C(C)C,0.4558000000000002,40.506127646028965,1,1
C=C1ON(=O)->[Ir]<-N1=C(C)C,0.4558000000000002,39.60687569632341,1,2
CC1=N->[Ir]<-N(C)=C1C,1.11677,37.68104408721948,1,1
CC1=N->[Ir]<-N(C)=C1C,1.11677,51.68709215342989,1,2
CC1=N->[Ir]<-N(C)(C)O1,0.4767699999999999,37.75266592392169,1,2
Cc1ccc2c(c1)S->[Ir]<-S2,2.572420000000001,37.307018939996816,1,1
Cc1ccc2c(c1)S->[Ir]<-S2,2.572420000000001,46.99188285850708,1,2
CC1(C)C=N->[Ir]<-N=C1,1.31174,36.34410313544485,1,1
CC1(C)C=N->[Ir]<-N=C1,1.31174,36.35206111730066,1,2
CS1->[Ir]<-SC(S)C1C(F)(F)F,2.466,38.039153270730544,1,1
CS1->[Ir]<-SC(S)C1C(F)(F)F,2.466,41.23030399490689,1,2
NC12CNCC1=O->[Ir]<-N2,-2.2276,34.505809326754736,1,1
NC12CNCC1=O->[Ir]<-N2,-2.2276,34.60130510902435,1,2
CSC1=O->[Ir]<-n2ccccc21,1.5848,33.749801050453605,1,1
CSC1=O->[Ir]<-n2ccccc21,1.5848,33.93283463313704,1,2
ON1->[Ir]<-n2ccccc2C1,0.5604000000000001,36.598758554830496,1,1
ON1->[Ir]<-n2ccccc2C1,0.5604000000000001,36.75791819194652,1,2
CS1->[Ir]<-S(C)C(C#N)=C1N,1.36378,42.97310202132739,1,1
CS1->[Ir]<-S(C)C(C#N)=C1N,1.36378,36.03374184306859,1,2
C1=CCC2(C=O->[Ir]<-O=C2)N=C1,0.1537,38.26993474454879,1,1
C1=CCC2(C=O->[Ir]<-O=C2)N=C1,0.1537,38.190354925990775,1,2
CCS1->[Ir]<-SC(S)C1,1.9252,39.91723698869967,1,1
CCS1->[Ir]<-SC(S)C1,1.9252,41.8589845615152,1,2
C=N1->[Ir]<-O=c2c(Cl)cccc2=C1,1.8325,38.55642209135763,1,1
C=N1->[Ir]<-O=c2c(Cl)cccc2=C1,1.8325,36.98869966576476,1,2
CC1(C)CN->[Ir]<-O1,-0.2839999999999999,33.43148177622155,1,1
CC1(C)CN->[Ir]<-O1,-0.2839999999999999,33.415565812509946,1,2
CC1=N->[Ir]<-N=CC1C,1.31174,38.11077510743275,1,1
CC1=N->[Ir]<-N=CC1C,1.31174,37.76858188763329,1,2
Oc1ccc2c(c1)S->[Ir]<-PO2,1.8498000000000003,37.10011141174598,1,1
Oc1ccc2c(c1)S->[Ir]<-PO2,1.8498000000000003,37.55371637752666,1,2
Cn1nc2n(->[Ir]<-n-23ccnc3)n1,-0.6042000000000003,36.52713671812828,1,1
Cn1nc2n(->[Ir]<-n-23ccnc3)n1,-0.6042000000000003,34.8718764921216,1,2
CN1->[Ir]<-n2ccc(Br)cc2C=1,1.8928,34.75250676428458,1,1
CN1->[Ir]<-n2ccc(Br)cc2C=1,1.8928,34.8798344739774,1,2
CC1=N(C)->[Ir]<-N(C)=C1,0.7777000000000001,38.90657329301289,1,1
CC1=N(C)->[Ir]<-N(C)=C1,0.7777000000000001,36.28043928059844,1,2
CN1->[Ir]<-S(C)CC1,0.5688,37.55371637752666,1,1
CN1->[Ir]<-S(C)CC1,0.5688,38.17443896227916,1,2
[SeH]C1N->[Ir]<-n2ccccc21,-0.0602999999999999,41.46108546872514,1,1
[SeH]C1N->[Ir]<-n2ccccc21,-0.0602999999999999,36.18494349832883,1,2
CNC1=[SH](CS)->[Ir]<-S=C1,0.6881999999999999,32.34919624383256,1,1
Cc1cncn2->[Ir]<-PNc12,0.9870199999999998,34.49785134489894,1,1
Cc1cncn2->[Ir]<-PNc12,0.9870199999999998,35.76317045997136,1,2
Cn12->[Ir]<-PNc1ccc2,1.2270999999999996,38.64395989177145,1,1
Cn12->[Ir]<-PNc1ccc2,1.2270999999999996,39.13735476683114,1,2
CCN1(C)->[Ir]<-S=CN1,0.3999000000000001,45.75043768900208,1,1
CCN1(C)->[Ir]<-S=CN1,0.3999000000000001,41.874900525226806,1,2
SC1N->[Ir]<-n2ccccc21,0.9687,40.03660671653669,1,1
SC1N->[Ir]<-n2ccccc21,0.9687,38.14260703485596,1,2
CN1C=NC2(NC=[Be]->[Ir]<-N2)C1=O,-1.76561,40.585707464586974,1,1
CN1C=NC2(NC=[Be]->[Ir]<-N2)C1=O,-1.76561,46.593983765717006,1,2
CC1=N->[Ir]<-n2ccccc21,1.4693699999999998,34.25911188922489,1,1
CC1=N->[Ir]<-n2ccccc21,1.4693699999999998,34.57743116345695,1,2
C1=N->[Ir]<-Nc2ccccc21,1.26647,34.80821263727518,1,1
C1=N->[Ir]<-Nc2ccccc21,1.26647,34.84800254655419,1,2
Cc1cccn2->[Ir]<-O=C(O)c12,1.08822,33.77367499602101,1,1
Cc1cccn2->[Ir]<-O=C(O)c12,1.08822,33.837338850867425,1,2
c1ccn2->[Ir]<-n3cscc3-c2c1,2.2051,34.688842909438165,1,1
c1ccn2->[Ir]<-n3cscc3-c2c1,2.2051,34.70475887314977,1,2
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,37.65717014165208,1,1
CC(C)=NC1=N->[Ir]<-N=C1,1.09404,44.07926149928379,1,2
Cc1ccc2n(->[Ir]<-O=C2O)c1,1.08822,33.51106159477956,1,1
Cc1ccc2n(->[Ir]<-O=C2O)c1,1.08822,33.64634728632819,1,2
C#CCN1->[Ir]<-NCC1,-0.8320999999999998,37.15581728473659,1,1
C#CCN1->[Ir]<-NCC1,-0.8320999999999998,34.2989017985039,1,2
FC(F)(F)S1->[Ir]<-Nc2cnccc21,2.2757000000000005,37.52188445010346,1,1
FC(F)(F)S1->[Ir]<-Nc2cnccc21,2.2757000000000005,38.29380869011619,1,2
O=C(O)CN1->[Ir]<-N(O)=CC1,-0.8794000000000002,39.82969918828585,1,1
O=C(O)CN1->[Ir]<-N(O)=CC1,-0.8794000000000002,40.43450580932676,1,2
CN1->[Ir]<-Oc2cccnc21,0.8289,32.87442304631546,1,1
CN1->[Ir]<-Oc2cccnc21,0.8289,33.07337259271049,1,2
CN1->[Ir]<-O(C)CC1,-0.1478000000000001,35.18223778449785,1,1
CN1->[Ir]<-O(C)CC1,-0.1478000000000001,35.946204042654784,1,2
Oc1cccc2c1N->[Ir]<-N2,0.5566,31.680725767945248,1,1
Oc1cccc2c1N->[Ir]<-N2,0.5566,31.76826356835906,1,2
OCC1=O->[Ir]<-n2ccccc21,0.2565999999999999,33.80550692344421,1,1
OCC1=O->[Ir]<-n2ccccc21,0.2565999999999999,34.06812032468566,1,2
CN1->[Ir]<-n2ccccc2C=1,1.1303,34.816170619130986,1,1
CN1->[Ir]<-n2ccccc2C=1,1.1303,34.8241286009868,1,2
c1cnc2n(->[Ir]<-n3[nH]ccc3-2)c1,0.8666999999999998,33.893044723858026,1,1
c1cnc2n(->[Ir]<-n3[nH]ccc3-2)c1,0.8666999999999998,34.20340601623428,1,2
O=[SH](=O)C=N1->[Ir]<-n2ccccc21,0.3528,31.4181123667038,1,1
O=[SH](=O)C=N1->[Ir]<-n2ccccc21,0.3528,31.3862804392806,1,2
CC1=[Be]->[Ir]<-n2ccccc2N1,1.55219,38.73149769218527,1,1
CC1=[Be]->[Ir]<-n2ccccc2N1,1.55219,39.21693458538915,1,2
NC1NC2=S->[Ir]<-S=C2NC1N,-1.5963999999999992,35.89845615151997,1,1
NC1NC2=S->[Ir]<-S=C2NC1N,-1.5963999999999992,35.83479229667356,1,2
C[S+]1([O-])->[Ir]<-NCC1C(=O)O,-1.2231999999999987,36.089447716059205,1,1
C[S+]1([O-])->[Ir]<-NCC1C(=O)O,-1.2231999999999987,36.23269138946364,1,2
CC1=C(C)S(C)->[Ir]<-N1,1.5595,36.17698551647303,1,1
CC1=C(C)S(C)->[Ir]<-N1,1.5595,37.54575839567086,1,2
C=C1C=N->[Ir]<-n2c(N)c[nH]c21,-1.5359999999999994,40.21964029922012,1,1
C=C1C=N->[Ir]<-n2c(N)c[nH]c21,-1.5359999999999994,38.4052204360974,1,2
CN1->[Ir]<-Nc2ncccc21,0.7055,34.02833041540666,1,1
CN1->[Ir]<-Nc2ncccc21,0.7055,34.13178417953208,1,2
CN1(C)->[Ir]<-SCC1S,0.7336999999999998,53.61292376253383,1,1
CN1(C)->[Ir]<-SCC1S,0.7336999999999998,50.83558809485914,1,2
NC1N->[Ir]<-n2ccccc21,-0.0024000000000003,36.70221231895592,1,1
NC1N->[Ir]<-n2ccccc21,-0.0024000000000003,34.45010345376412,1,2
OC1=O->[Ir]<-N=C1c1ccccc1,1.13907,33.160910393124304,1,1
OC1=O->[Ir]<-N=C1c1ccccc1,1.13907,32.930128919306064,1,2
OC1=N->[Ir]<-O=C1c1ccccc1,1.40457,33.1052045201337,1,1
OC1=N->[Ir]<-O=C1c1ccccc1,1.40457,33.11316250198949,1,2
CCN1CCC2=S->[Ir]<-S=C21,1.4093,36.025783861212794,1,1
CCN1CCC2=S->[Ir]<-S=C21,1.4093,35.691548623269135,1,2
OC1C2=S->[Ir]<-S=C2c2ccccc21,1.8215,36.0735317523476,1,1
OC1C2=S->[Ir]<-S=C2c2ccccc21,1.8215,39.04981696641731,1,2
c1ccn2->[Ir]<-n3c[nH]cc3-c2c1,1.4716999999999991,34.354607671494506,1,1
c1ccn2->[Ir]<-n3c[nH]cc3-c2c1,1.4716999999999991,34.07607830654146,1,2
NCC1=O->[Ir]<-n2ccccc21,0.2229999999999998,33.84529683272322,1,1
NCC1=O->[Ir]<-n2ccccc21,0.2229999999999998,34.26706987108069,1,2
c1ccc2c(c1)CN->[Ir]<-O2,0.8509,32.96196084672928,1,1
c1ccc2c(c1)CN->[Ir]<-O2,0.8509,32.80280120961324,1,2
O=C(O)CN1->[Ir]<-NCC1,-1.3806999999999996,35.11061594779564,1,1
O=C(O)CN1->[Ir]<-NCC1,-1.3806999999999996,34.2431959255133,1,2
PC1N->[Ir]<-n2ccccc21,0.914,37.84020372433551,1,1
PC1N->[Ir]<-n2ccccc21,0.914,37.40251472226643,1,2
ClC1NC=O->[Ir]<-n2ccccc21,1.065,40.60162342829858,1,1
ClC1NC=O->[Ir]<-n2ccccc21,1.065,45.65494190673245,1,2
CN1(C)->[Ir]<-[Be]=CNC(=N)C1,-0.3395400000000002,44.310042973102014,1,1
CN1(C)->[Ir]<-[Be]=CNC(=N)C1,-0.3395400000000002,41.031354448511856,1,2
CC1(CO)CN->[Ir]<-O1,-1.3116,34.02833041540666,1,1
CC1(CO)CN->[Ir]<-O1,-1.3116,35.524431004297305,1,2
FC(F)(F)[N+]1=Cc2ccccn2->[Ir]<-[O-]1,1.5306,37.09215342989018,1,1
FC(F)(F)[N+]1=Cc2ccccn2->[Ir]<-[O-]1,1.5306,36.68629635524431,1,2
SC1N->[Ir]<-Sc2cccnc21,1.2574,48.018462517905455,1,1
SC1N->[Ir]<-Sc2cccnc21,1.2574,35.85866624224097,1,2
